Secondary study DOI,Primary study Scopus EID,Primary study DOI,Title,Abstract,Keywords,Publication venue,Publication date,Publication type,Authors,Ground truth,Reason
10.1016/j.infsof.2022.107144,2-s2.0-0032404008,10.1117/12.312547,Fast convolution on a programmable mediaprocessor and application in unsharp masking,"Convolution is a fundamental operation to many image processing algorithms and applications. One such algorithm is unsharp masking, which is widely used in medical imaging. A major component in unsharp masking is the computation of a lowpass-filtered image, e.g., via generalized convolution with a Gaussian filter or via specialized convolution with a boxcar filter. Generalized convolution is computationally expensive, e.g., convolution with a 3 × 3 kernel on a 512 × 512 image takes 1.45 sec on SUN SparcStation 20/71. In order to achieve faster computation in convolution, hardwired solutions with ASICs and/or fixed-function chips with little programmability have been traditionally used. The disadvantages associated with hardwired implementations are that they are rigid, unifunctional and not upgradable. Our approach has been programmable convolution, which is flexible, multi-functional, easily-upgradable and has a performance comparable to the hardwired implementations. This paper describes efficient software implementations of both generalized and boxcar convolution on a programmable multimedia processor, the Texas Instruments TMS320C80, also known as Multimedia Video Processor (MVP). Using the MVP's advanced digital signal processors (ADSPs), instruction-level parallelism and intelligent input/output interface, we have been able to significantly improve the performance of both generalized and boxcar convolution. For a 512 × 512 8-bit image, generalized convolution takes 19.5 ms for a 3 × 3 kernel. While the boxcar convolution has similar performance for a 3 × 3 kernel, the performance improvement by a factor of up to 13 has been achieved for large-size kernels such as 21 × 21. Our implementation of convolution algorithms on programmable mediaprocessor clearly demonstrates the feasibility of software-based approach.",Boxcar convoluion | Convolution | HMPV | Programmable mediaprocessor | TMS320C80 | Unsharp masking,Proceedings of SPIE - The International Society for Optical Engineering,1998-12-01,Conference Paper,"Managuli, Ravi A.;Basoglu, C.;Pathak, Sayan D.;Kim, Y.",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-84893706273,10.1109/VCIP.2013.6706441,Fast merge mode decision for diamond search in High Efficiency Video Coding,"This paper proposes a merge mode decision algorithm while maintaining the accuracy of a diamond search (DS) in motion estimation and compensation. In High Efficiency Video Coding (HEVC), the merge mode is used to reduce the bit rate in order to carry motion information. The rate-distortion (RD) cost of the merge mode is compared with the RD cost of the inter-prediction mode in the course of the motion estimation which can be terminated early when the merge cost is smaller than the estimated cost of the inter-prediction mode. To this end, this paper proposes a fast merge mode prediction algorithm when the DS is used for motion estimation. The main purpose of this work is to estimate the RD cost of the merge mode in advance by utilizing the distortion information of the RD cost of the motion vector prediction (MVP) so as to early terminate the motion search operation. Experimental results show that the proposed fast merge mode estimation achieves a comparable RD performance but reduces the amount of computation by 16.6% on the average when compared to the fast motion estimation with the diamond search implemented in the HM 8.0 reference software. © 2013 IEEE.",HEVC | mode decision | motion estimation | video coding | visual communications,IEEE VCIP 2013 - 2013 IEEE International Conference on Visual Communications and Image Processing,2013-12-01,Conference Paper,"Kim, Miok;Lee, Hyuk Jae;Ling, Nam",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-79955364625,,Feasibility and performance of novel software to quantify metabolically active volumes and 3D partial volume corrected SUV and metabolic volumetric products of spinal bone marrow metastases on 18F-FDG-PET/CT,"Our aim was to assess feasibility and performance of novel semi-automated image analysis software called ROVER to quantify metabolically active volume (MAV), maximum standardized uptake value-maximum (SUVmax), 3D partial volume corrected mean SUV (cSUVmean), and 3D partial volume corrected mean MVP (cMVPmean) of spinal bone marrow metastases on fluorine-18 fluorodeoxyglucose-positron emission tomography/computerized tomography (18F-FDG-PET/CT). We retrospectively studied 16 subjects with 31 spinal metastases on FDG-PET/CT and MRI. Manual and ROVER determinations of lesional MAV and SUVmax, and repeated ROVER measurements of MAV, SUVmax, cSUVmean and cMVPmean were made. Bland-Altman and correlation analyses were performed to assess reproducibility and agreement. Our results showed that analyses of repeated ROVER measurements revealed MAV mean difference (D)=-0.03±0.53cc (95%CI(-0.22, 0.16)), lower limit of agreement (LLOA)=-1.07cc, and upper limit of agreement (ULOA)=1.01cc; SUVmax D=0.00±0.00 with LOAs=000; cSUVmean D=-0.01±0.39 (95%CI(-0.15, 0.13)), LLOA=-0.76, and ULOA=0.75; cMVP mean D=-0.52±4.78cc (95%CI(-2.23, 1.23)), LLOA=-9.89cc, and ULOA=8.86cc. Comparisons between ROVER and manual measurements revealed volume D= -0.39±1.37cc (95%CI (-0.89, 0.11)), LLOA=-3.08cc, and ULOA=2.30cc; SUVmax D=0.00±0.00 with LOAs=000. Mean percent increase in lesional SUVmean and MVPmax followinq partial volume correction using ROVER was 84.25±36.00% and 84.45+35.94%, respectively. In conclusion, it is feasible to estimate MAV, SUVmax, cSUV mean, and cMVPmean of spinal bone marrow metastases from 18F-FDG-PET/CT quickly and easily with good reproducibility via ROVER software. Partial volume correction is imperative, as uncorrected SUV mean and MVPmean are significantly underestimated, even for large lesions. This novel approach has great potential for practical, accurate, and precise combined structural-functional PET quantification of disease before and after therapeutic intervention.",18 F-FDG-PET/CT | Bone marrow metastasis | Global disease assessment | Partial volume correction | Quantitative analysis | Software analysis,Hellenic Journal of Nuclear Medicine,2011-01-01,Article,"Torigian, Drew A.;Lopez, Rosa Fernandez;Alapati, Sridevi;Bodapati, Geetha;Hofheinz, Frank;Van Den Hoff, Joerg;Saboury, Babak;Alavi, Abass",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-84871867082,,Feasibility of estimation of brain volume and 2-deoxy-2- 18F-fluoro-D-glucose metabolism using a novel automated image analysis method: Application in Alzheimer's disease,"The development of clinically-applicable quantitative methods for the analysis of brain fluorine-18 fluoro desoxyglucose-positron emission tomography (18F-FDG-PET) images a major area of research in many neurologic diseases, particularly Alzheimer's disease (AD). Region of interest visualization, evaluation, and image registration (ROVER) is a novel commercially-available software package which provides automated partial volume corrected measures of volume and glucose uptake from 18F-FDG PET data. We performed a pilot study of ROVER analysis of brain 18F-FDG PET images for the first time in a small cohort of patients with AD and controls. Brain 18F-FDG-PET and volumetric magnetic resonance imaging (MRI) were performed on 14 AD patients and 18 age-matched controls. Images were subjected to ROVER analysis, and voxel-based analysis using SPM5. Volumes by ROVER were 35% lower than MRI volumes in AD patients (as hypometabolic regions were excluded in ROVER-derived volume measurement) while average ROVER- and MRI-derived cortical volumes were nearly identical in control population. Whole brain volumes when ROVER-derived and whole brain metabolic volumetric products (MVP) were significantly lower in AD and accurately distinguished AD patients from controls (Area Under the Curve (AUC) of Receiver Operator Characteristic (ROC) curves 0.89 and 0.86, respectively). This diagnostic accuracy was similar to voxel-based analyses. Analysis by ROVER of 18F-FDG-PET images provides a unique index of metabolically-active brain volume, and can accurately distinguish between AD patients and controls as a proof of concept. In conclusion, our findings suggest that ROVER may serve as a useful quantitative adjunct to visual or regional assessment and aid analysis of whole-brain metabolism in AD and other neurologic and psychiatric diseases.",18 F-FDG | Alzheimer's disease | Metabolic volume | PET | ROVER | Whole brain metabolism,Hellenic Journal of Nuclear Medicine,2012-09-01,Article,"Musiek, Erik S.;Saboury, Babak;Mishra, Shipra;Chen, Yufen;Reddin, Janet S.;Newberg, Andrew B.;Udupa, Jayaram K.;Detre, John A.;Hofheinz, Frank;Torigian, Drew;Alavi, Abass",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-85058561760,10.1007/978-3-030-04840-2_12,From MVPs to pivots: A hypothesis-driven journey of two software startups,"Software startups have emerged as an interesting multiper-spective research area. Inspired by Lean Startup, a startup journey can be viewed as a series of experiments that validate a set of business hypotheses an entrepreneurial team make explicitly or inexplicitly about their startup. It is little known about how startups evolve through business hypothesis testing. This study proposes a novel approach to look at the startup evolution as a Minimum Viable Product (MVP) creating process. We identified relationships among business hypotheses and MVPs via ethnography and post-mortem analysis in two software startups. We observe that the relationship between hypotheses and MVPs is incomplete and non-linear in these two startups. We also find that entrepreneurs do learn from testing their hypotheses. However, there are hypotheses not tested by MVPs and vice versa, MVPs not related to any business hypothesis. The approach we proposed visualizes the flow of entrepreneurial knowledge across pivots via MVPs.",Entrepreneurial journey | Lean startup | Minimum viable product | Pivot | Software startup,Lecture Notes in Business Information Processing,2018-01-01,Conference Paper,"Khanna, Dron;Nguyen-Duc, Anh;Wang, Xiaofeng",Include,Yes
10.1016/j.infsof.2022.107144,2-s2.0-84871595566,10.1109/MoDRE.2012.6360084,From use cases and their relationships to code,"Use cases are used in many methodologies to drive the software engineering process. Though, their transition to code was usually a mostly manual process. In the context of MDD, use cases gain attention as first-class artifacts with representation notations allowing for automatic transformations to analysis and design models. The paper concentrates on an important problem of constructing transformations that cater for use case relationships. It presents a notation that unifies the ambiguous ""include"" and ""extend"", and allows for representing them within textual use case scenarios. This notation, equipped with runtime semantics, is used to construct a direct transformation into working code. The code is placed within method bodies of the Controller/Presenter and View layers within the MVC/MVP framework. Based on this transformation, an agile use-case-driven development process is possible. © 2012 IEEE.",,"2012 2nd IEEE International Workshop on Model-Driven Requirements Engineering, MoDRE 2012 - Proceedings",2012-12-31,Conference Paper,"Śmiałek, Michał;Nowakowski, Wiktor;Jarzȩbowski, Norbert;Ambroziewicz, Albert",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-38149008090,10.1016/j.ahj.2007.09.002,Geometry of the proximal isovelocity surface area in mitral regurgitation by 3-dimensional color Doppler echocardiography: Difference between functional mitral regurgitation and prolapse regurgitation,"Background: The geometry of the proximal isovelocity surface area (PISA) of functional mitral regurgitation (MR), which is conventionally assumed to be a hemisphere, remains to be clarified. We investigated the 3-dimensional (3D) geometry of PISA of functional MR as opposed to that of MR due to mitral valve prolapse (MVP) by real-time 3D echocardiography with color Doppler capability. Methods: Twenty-seven patients with functional MR and 27 patients with MVP were examined. The horizontal PISA length in the commissure-commissure plane and each PISA radius in 3 anteroposterior planes (medial, central, and lateral) were measured by real-time 3D echocardiography with 3D software. The effective regurgitant orifice (ERO) area was calculated with the maximum PISA radius and compared to that by 2D quantitative Doppler method. Results: En-face 3D color Doppler images showed an elongated and slightly curved PISA geometry along the leaflet coaptation in functional MR, whereas the geometry was rounder in MVP. The PISA horizontal length in functional MR was longer than that in MVP (2.3 ± 0.4 vs 1.2 ± 0.2 cm, P < .001). The PISA method with the maximum radius underestimated the ERO area by 2D quantitative Doppler method (by 24%) in functional MR, but not in MVP. Conclusions: The geometry of PISA in functional MR was elongated, distinctly different from the more focal pathology of MVP, leading to underestimation of the ERO area by PISA method. © 2008 Mosby, Inc. All rights reserved.",,American Heart Journal,2008-02-01,Article,"Matsumura, Yoshiki;Fukuda, Shota;Tran, Hung;Greenberg, Neil L.;Agler, Deborah A.;Wada, Nozomi;Toyono, Manatomo;Thomas, James D.;Shiota, Takahiro",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-85072276727,10.1109/ICSE.2019.00114,GreenBundle: An Empirical Study on the Energy Impact of Bundled Processing,"Energy consumption is a concern in the data-center and at the edge, on mobile devices such as smartphones. Software that consumes too much energy threatens the utility of the end-user's mobile device. Energy consumption is fundamentally a systemic kind of performance and hence it should be addressed at design time via a software architecture that supports it, rather than after release, via some form of refactoring. Unfortunately developers often lack knowledge of what kinds of designs and architectures can help address software energy consumption. In this paper we show that some simple design choices can have significant effects on energy consumption. In particular we examine the Model-View-Controller architectural pattern and demonstrate how converting to Model-View-Presenter with bundling can improve the energy performance of both benchmark systems and real world applications. We show the relationship between energy consumption and bundled and delayed view updates: bundling events in the presenter can often reduce energy consumption by 30%.",MVC | MVP | software architecture | software energy consumption,Proceedings - International Conference on Software Engineering,2019-05-01,Conference Paper,"Chowdhury, Shaiful Alam;Hindle, Abram;Kazman, Rick;Shuto, Takumi;Matsui, Ken;Kamei, Yasutaka",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-84960495291,10.1109/TCSVT.2015.2406199,HEVC Encoding Optimization Using Multicore CPUs and GPUs,"Although the High Efficiency Video Coding (HEVC) standard significantly improves the coding efficiency of video compression, it is unacceptable even in offline applications to spend several hours compressing 10 s of high-definition video. In this paper, we propose using a multicore central processing unit (CPU) and an off-the-shelf graphics processing unit (GPU) with 3072 streaming processors (SPs) for HEVC fast encoding, so that the speed optimization does not result in loss of coding efficiency. There are two key technical contributions in this paper. First, we propose an algorithm that is both parallel and fast for the GPU, which can utilize 3072 SPs in parallel to estimate the motion vector (MV) of every prediction unit (PU) in every combination of the coding unit (CU) and PU partitions. Furthermore, the proposed GPU algorithm can avoid coding efficiency loss caused by the lack of a MV predictor (MVP). Second, we propose a fast algorithm for the CPU, which can fully utilize the results from the GPU to significantly reduce the number of possible CU and PU partitions without any coding efficiency loss. Our experimental results show that compared with the reference software, we can encode high-resolution video that consumes 1.9% of the CPU time and 1.0% of the GPU time, with only a 1.4% rate increase.",Encoding optimization | graphics processing unit (GPU) | H.264 | High Efficiency Video Coding (HEVC) | multicore central processing unit (CPU),IEEE Transactions on Circuits and Systems for Video Technology,2015-11-01,Article,"Xiao, Wei;Li, Bin;Xu, Jizheng;Shi, Guangming;Wu, Feng",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-85034577155,10.1007/978-3-319-69926-4_21,How do software startups approach experimentation? Empirical results from a qualitative interview study,"Software startups often make assumptions about the problems and customers they are addressing as well as the market and the solutions they are developing. Testing the right assumptions early is a means to mitigate risks. Approaches such as Lean Startup foster this kind of testing by applying experimentation as part of a constant build-measure-learn feedback loop. The existing research on how software startups approach experimentation is very limited. In this study, we focus on understanding how software startups approach experimentation and identify challenges and advantages with respect to conducting experiments. To achieve this, we conducted a qualitative interview study. The initial results show that startups often spent a disproportionate amount of time focusing on creating solutions without testing critical assumptions. Main reasons are the lack of awareness, that these assumptions can be tested early and a lack of knowledge and support on how to identify, prioritize and test these assumptions. However, startups understand the need for testing risky assumptions and are open to conducting experiments.",Experiment | Experimentation | Lean startup | Minimum viable product | Software startups,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2017-01-01,Conference Paper,"Gutbrod, Matthias;Münch, Jürgen;Tichy, Matthias",Include,Yes
10.1016/j.infsof.2022.107144,2-s2.0-85072322489,10.1109/ICSSP.2019.00019,How do startups develop internet-of-things systems - A multiple exploratory case study,"Internet-of-Things applications are not only the new opportunity for digital businesses but also a major driving force for the modification and creation of software systems in all industries and businesses. Compared to other types of software-intensive products, the development of Internet-of-Things applications lacks a systematic approach and guidelines. This paper aims at understanding the methodological commonalities among startups who are developing Internet-of-Things products. Using the SEMAT Essence framework, we captured common team compositions, common types of Minimum Viable Products and common way of working in early stage Internet-of-Things startups. We found that startups include various engineering and business competence, but do not cover all of what is needed. The development of Internet-of-Things applications adopts certain speed-favor approaches, i.e. rapid prototyping, iterative development and outsourcing. The finding implies some recommendations for both researchers and practitioners in the area of Internet-of-Things development.",Case study | Hardware-related development | Internet-of-Things | Minimum Viable Products | SEMAT Essence,"Proceedings - 2019 IEEE/ACM International Conference on Software and System Processes, ICSSP 2019",2019-05-01,Conference Paper,"Nguyen Duc, Anh;Khalid, Khan;Lonnestad, Tor;Bajwa Shahid, Sohaib;Wang, Xiaofeng;Abrahamsson, Pekka",Exclude,EC1
10.1016/j.infsof.2022.107144,,,Hybrid Labels are the New Measure!,,,,,,,Include,Already selected
10.1016/j.infsof.2022.107144,2-s2.0-85040312234,10.1109/MS.2017.4541048,Hybrid Labels Are the New Measure!,"Developing minimum viable products (MVPs) is critical for start-up companies to hit the market fast with an accepted level of performance. The US Food and Drug Administration mandates additional nonfunctional requirements in healthcare systems, meaning that the MVP should provide the best availability, privacy, and security. This critical demand is motivating companies to further rely on analytics to optimize the development process. In a collaborative project with Brightsquid, the authors provided a decision-support system based on analogical reasoning to assist in effort estimation, scoping, and assignment of change requests. This experience report proposes a new metric, change request labels, for better prediction. Using different methods for textual-similarity analysis, the authors found that the combination of machine-learning techniques with experts' manually added labels has the highest prediction accuracy. Better prediction of change impacts allows a company to optimize its resources and provide proper timing of releases to target MVPs. This article is part of a special issue on Actionable Analytics for Software Engineering.",change impact analysis | digital care | digital health | software analytics | software development | software engineering,IEEE Software,2017-01-01,Article,"Nayebi, Maleknaz;Kabeer, Shaikh Jeeshan;Ruhe, Guenther;Carlson, Chris;Chew, Francis",Include,Yes
10.1016/j.infsof.2022.107144,2-s2.0-0027666576,,IBM's and Apple's multimedia solutions: new systems for application development,"With the increasing growing multimedia development, to deliver the ultimate in multimedia solutions, IBM introduced earlier this year its PS/Value Point MVP series with 30 new multimedia system, software and hardware packages that are built-to-order to meet the end-users' needs. MVP stands for Multimedia for ValuePoint. A user now can select the kind of microprocessor, hard disk drive, display options and media packages he/she wants from 30 different system configurations with choices ranging from 486Sx25MHz with 120-MB hard disk drives to 486Dx2 33/66 Mhz with 340-MB/527-MB hard disk drives. Memory is upgradeable to 64 MBs, in 2,4,8 or 16-MB increments, Video Memory can be upgraded to 2 MBs, and one can order 128-KB or 256-KB 1.2 Cache for super fast processing. WIth a minimum of 8 MBS of RAM memory, the system can run OS/2 2.1 with its Multimedia Presenter Manager (MMPM/2). Twenty-one packages meet or exceed the minimum standards set for Multimedia PC Level 2.",,Microcomputers for Information Management,1993-09-01,Article,"Chen, Ching chih",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-0029700913,,Image wavelet analysis with the multimedia video processor,"Images can be decomposed into wavelet components using quadrature mirror filtering (QMF) for significant signal entropy reduction and practically lossless subsequent reconstruction. The Multimedia Video Processor (MVP), a five-processor MIMD chip developed by Texas Instruments (TI), is considered for high speed image QMF. The image convolution operation is an integral part of QMF, as well as the basic computational workhorse for numerous other image processing functions. Computational and memory management techniques specific to image convolutions on this architecture are presented. Performance with these considerations is measured using the TI MVP software simulator.",,Conference Proceedings - IEEE SOUTHEASTCON,1996-01-01,Conference Paper,"Brooks, Geoffrey",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-84870662065,10.1016/j.iheduc.2012.11.004,Impact of online instructional game features on college students' perceived motivational support and cognitive investment: A structural equation modeling study,"Colleges and universities have begun to understand the instructional potential of digital game-based learning (DGBL) due to digital games' immersive features. These features, however, might overload learners as excessive motivational and cognitive stimuli thus impeding intended learning. Current research, however, lacks empirical evidences to align game features with their motivational and cognitive support. Therefore, this study explored the relationship among game features, learners' perceived motivational support, and cognitive investment based on the Theory on Motivation, Volition, and Performance (MVP). Based on 264 college students' responses after playing an open online instructional game, the finding first revealed three converging factors of DGBL features (game appeal, game involvement, game structure). Second, a structural equation modeling identified a significant model that aligns with MVP theory's constructs. Future research should develop a consolidated design model to consider all identified empirical relationships in order to support efficient digital game-based learning. © 2012 Elsevier Inc.",Cognitive investment | Design | Digital game-based learning | Motivational support | Structural equation modeling,Internet and Higher Education,2013-01-01,Article,"Huang, Wenhao David;Johnson, Tristan E.;Han, Seung Hyun Caleb",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-85084088906,10.1109/ICAICTA.2019.8904323,Implement a Lean UX Model: Integrating Students' Academic Monitoring through a mobile app,"This study explores how a Lean method collaborates with the UX characteristics to implement a single sign on application for the 'Y Generation' age group to monitor their daily academic life. With a personalized mobile application, students will be able to monitor their academic and/or nonacademic activities that scheduled every day. Lean UX will support the development phase by creating a minimum viable product (MVP) fast as possible during several steps or iterations. The UI / UX experiment results generated through two iterations with Think Aloud Interview Testing and Software Usability Testing. The results obtained are used to represent the user acceptance during User Experience testing with increasing SUS score to 72.85 and decreasing average time completion, which indicates an increasing point of cognitive process of the users as 80% while interacting with the application.",Lean UX | millennials | mobile application | usability,"Proceedings - 2019 International Conference on Advanced Informatics: Concepts, Theory, and Applications, ICAICTA 2019",2019-09-01,Conference Paper,"Mardhia, Murein Miksa;Anggraini, Ela Dwi",Include,Yes
10.1016/j.infsof.2022.107144,2-s2.0-84868614917,,Implementation of DNA markers to produce genomically - Enhanced EPDs in nellore cattle,"Background: The sequencing and publication of the cattle genome and the identification of single nucleotide polymorphism (SNP) molecular markers have provided new tools for animal genetic evaluation and genomic-enhanced selection. These new tools aim to increase the accuracy and scope of selection while decreasing generation interval. The objective of this study was to evaluate the enhancement of accuracy caused by the use of genomic information (Clarifide® - Pfizer) on genetic evaluation of Brazilian Nellore cattle. Review: The application of genome-wide association studies (GWAS) is recognized as one of the most practical approaches to modern genetic improvement. Genomic selection is perhaps most suited to the improvement of traits with low heritability in zebu cattle. The primary interest in livestock genomics has been to estimate the effects of all the markers on the chip, conduct cross-validation to determine accuracy, and apply the resulting information in GWAS either alone [9] or in combination with bull test and pedigree-based genetic evaluation data. The cost of SNP50K genotyping however limits the commercial application of GWAS based on all the SNPs on the chip. However, reasonable predictability and accuracy can be achieved in GWAS by using an assay that contains an optimally selected predictive subset of markers, as opposed to all the SNPs on the chip. The best way to integrate genomic information into genetic improvement programs is to have it included in traditional genetic evaluations. This approach combines traditional expected progeny differences based on phenotype and pedigree with the genomic breeding values based on the markers. Including the different sources of information into a multiple trait genetic evaluation model, for within breed dairy cattle selection, is working with excellent results. However, given the wide genetic diversity of zebu breeds, the high-density panel used for genomic selection in dairy cattle (Ilumina Bovine SNP50 array) appears insufficient for across-breed genomic predictions and selection in beef cattle. Today there is only one breed-specific targeted SNP panel and genomic predictions developed using animals across the entire population of the Nellore breed (www.pfizersaudeanimal.com), which enables genomically - enhanced selection. Genomic profiles are a way to enhance our current selection tools to achieve more accurate predictions for younger animals. Material and Methods: We analyzed the age at first calving (AFC), accumulated productivity (ACP), stayability (STAY) and heifer pregnancy at 30 months (HP30) in Nellore cattle fitting two different animal models; 1) a traditional single trait model, and 2) a two-trait model where the genomic breeding value or molecular value prediction (MVP) was included as a correlated trait. All mixed model analyses were performed using the statistical software ASREML 3.0. Results: Genetic correlation estimates between AFC, ACP, STAY, HP30 and respective MVPs ranged from 0.29 to 0.46. Results also showed an increase of 56%, 36%, 62% and 19% in estimated accuracy of AFC, ACP, STAY and HP30 when MVP information was included in the animal model. Conclusion: Depending upon the trait, integration of MVP information into genetic evaluation resulted in increased accuracy of 19% to 62% as compared to accuracy from traditional genetic evaluation. GE-EPD will be an effective tool to enable faster genetic improvement through more dependable selection of young animals.",Dna markers | Genetic evaluation | Genomic Enhanced epds | Genomic selection | Nellore cattle | Snp,Acta Scientiae Veterinariae,2011-12-01,Article,"Lôbo, Raysildo Barbosa;Nkrumah, Donald;Grossi, Daniela do Amaral;De Barros, Priscila Sales;Paiva, Pablo;Bezerra, Luiz Antônio Framatino;De Oliveira, Henrique Nunes;Da Silva, Marcos Vinícius Barbosa",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-85082662819,10.1109/GHTC46095.2019.9033107,Implementing Communications and Information Dissemination Technologies for First Responders,"Despite technological advances in voice communications for disaster response, firefighter fatalities continue. This highlights the inadequacies of current communication between incident commanders and those in the fireground. Through its Major Fires Investigation Project, the United States Fire Administration (USFA) repeatedly cites inadequate communication systems as a contributing factor in first responder, rescue worker, and civilian casualties. Hence, emergency Response Communication and Information Technology must be improved. Santa Clara University's Frugal Innovation Hub (FIH) has undertaken the development of a minimum viable product (MVP) that includes a novel set of mobile applications and mobile hardware devices suitable for firefighters during emergency responses. This work is an evolution of earlier research conducted by principals of IncidentAid, P.B.C. While the long-term vision for IncidentAid has been to provide software and services that cover the entire lifecyle of disaster management, one of it's immediate efforts have been to improve communications and information solutions that reach the individual first responder. FIH's prototype is an effort towards the actualization of this IncidentAid's immediate effort.",Computer Aided Dispatch | Emergency Response Applications | Emergency Response Communication and Information Technology (ERCIT) | First Responders | Mobile Information Communication and Management,"2019 IEEE Global Humanitarian Technology Conference, GHTC 2019",2019-10-01,Conference Paper,"Shaghaghi, Navid;Patel, Semal;Pabari, Brinda;Francis, Maya",Include,Yes
10.1016/j.infsof.2022.107144,2-s2.0-0031679105,10.1016/S0005-1098(97)00161-1,Improved software quality through improved development process descriptions,"The quality of software depends on the quality of the performance of the development process. Process documents (or so-called process models) help developers to perform their processes. Formal process models have advantages over informal ones (e.g. project handbooks) including completeness, consistency, and unambiguity. The problem addressed in this paper is the choice of a modeling procedure when formalizing existing, informal process descriptions. A study is presented in which an informal description of an IBM Cleanroom process was transformed into a formal Multi-View Process Modeling Language (MVP-L) model. With phase-, level-, and concept-based modeling three different formalization approaches were evaluated of which concept-based modeling turned out to be advantageous over the others with respect to its complexity and necessary rework. © 1998 Elsevier Science Ltd. All rights reserved.",Documentation | Process models | Software engineering | Software project management,Automatica,1998-01-01,Article,"Bunse, Christian;Verlage, Martin;Giese, Peter",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-84925128013,10.1109/MS.2015.44,Injecting value-thinking into prioritization decisions,"A proposed approach injects value-thinking into feature prioritization, using story mapping. The Web extra at http://youtu.be/Xm5VqODvVZE is an audio podcast in which author Jane Cleland-Huang provides an audio recording of the Requirements column, in which she discusses an approach that injects value-thinking into feature prioritization by using story mapping.",feature prioritization | incremental funding | minimum marketable features | minimum viable product | release planning | return on investment | ROI | software engineering | story mapping | value-thinking,IEEE Software,2015-03-01,Article,"Cleland-Huang, Jane",Exclude,EC1
