Secondary study DOI,Primary study Scopus EID,Primary study DOI,Title,Abstract,Keywords,Publication venue,Publication date,Publication type,Authors,Ground truth,Reason
10.1016/j.jss.2022.111515,,10.1109/SANER.2016.59,,,,,,,,Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-85113272113,10.1109/SANER.2016.80,RACK: Automatic API Recommendation using Crowdsourced Knowledge,"Traditional code search engines often do not perform well with natural language queries since they mostly apply keyword matching. These engines thus need carefully designed queries containing information about programming APIs for code search. Unfortunately, existing studies suggest that preparing an effective code search query is both challenging and time consuming for the developers. In this paper, we propose a novel API recommendation technique–RACK that recommends a list of relevant APIs for a natural language query for code search by exploiting keyword-API associations from the crowdsourced knowledge of Stack Overflow. We first motivate our technique using an exploratory study with 11 core Java packages and 344K Java posts from Stack Overflow. Experiments using 150 code search queries randomly chosen from three Java tutorial sites show that our technique recommends correct API classes within the top 10 results for about 79% of the queries which is highly promising. Comparison with two variants of the state-of-the-art technique also shows that RACK outperforms both of them not only in Top-K accuracy but also in mean average precision and mean recall by a large margin.",Code search | crowdsourced knowledge | keyword-API association | query reformulation | Stack Overflow,"2016 IEEE 23rd International Conference on Software Analysis, Evolution, and Reengineering, SANER 2016",2016-05-20,Conference Paper,"Rahman, Mohammad Masudur;Roy, Chanchal K.;Lo, David",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-85029006268,10.1109/SANER.2016.79,Towards building API usage example metrics,"It is not unreasonable to say that examples are one of the most commonly used knowledge sources when learning the usage and best practices of a new API. That being said, in many cases the examples provided on the APIs' website are lacking in quantity or quality, so developers have to resort to other information sources, namely blogs and coding forums. Moreover, there is no good way for API developers to measure anything concerning the examples they are creating. In order to resolve the problem of lacking examples information and feedback in their creation, our goal is to develop metrics for empirical measurement of examples and to offer support during the APIs example creation steps, and this paper represents the starting point towards that aim. We have analyzed the source code examples provided on the API's website or GitHub directory for seven popular API libraries written in Java and measured certain metrics, such as example coverage, example code to source code ratio, class coverage percentage, and problems that occur with the compilation and execution of existing examples. The purpose of this paper is to investigate the current situation of examples and provide a starting knowledge base for building an automatic tool for source code example metrics analysis.",,"2016 IEEE 23rd International Conference on Software Analysis, Evolution, and Reengineering, SANER 2016",2016-05-20,Conference Paper,"Radevski, Stevche;Hata, Hideaki;Matsumoto, Kenichi",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-84974593470,10.1109/ICIT.2016.7475028,Towards generation of annotation for package diagrams,"Many kinds of open source software (OSS) are used to develop software or systems. In order to develop software using existing forms of OSS, developers have to understand them. However some OSS lacks adequate documentation for its source code. Program diagrams, many of which have been recently proposed, can enhance the understanding of software or systems but developers cannot properly understand these diagrams without clear notations. In this paper, will discuss the importance of and principles for annotating package diagrams by analyzing case research and several case studies in this field.",,Proceedings of the IEEE International Conference on Industrial Technology,2016-05-19,Conference Paper,"Goto, Takaaki;Tsuchida, Kensei",Exclude,Does not assess comments
10.1016/j.jss.2022.111515,2-s2.0-84990879559,10.1109/ICWS.2016.48,Inferring service recommendation from natural language API descriptions,"Software reuse through Application Programming Interfaces (APIs) is a common practice in software development. It remains a big challenge to bridge the semantic gap between user expectations and application functionality with the development of Web-based services. This paper proposes a service recommendation approach via extracting semantic relationship from natural language API descriptions and inferring. To validate our approach, large-scale experiments are conducted based on a real-world accessible service repository, ProgrammableWeb. The results show the effectiveness of our proposed approach.",Natural language processing | Semantic graph | Service recommendation | Web-based service,"Proceedings - 2016 IEEE International Conference on Web Services, ICWS 2016",2016-08-31,Conference Paper,"Xiong, Wei;Wu, Zhao;Li, Bing;Gu, Qiong;Yuan, Lei;Hang, Bo",Exclude,Does not assess comments
10.1016/j.jss.2022.111515,2-s2.0-85000763577,10.1109/VLHCC.2016.7739671,Developing usable APIs with XP and cognitive dimensions,"Developing a usable Application Programming Interface (API) is a complex and expensive task. Two major factors play important roles on the usability of an API: the design and resources (e.g. documentation, tutorials). API Developers typically evaluate the usability of an API after implementation that results in refactoring tasks if an API lacks usability after development. This refactoring could be avoided if evaluation were continuously conducted while development. This paper explores a new combined process for building usable APIs that combines concepts from a usability evaluation method (Cognitive Dimensions Framework) and an Agile development methodology (eXtreme Programming). We explored the effectiveness of this combined process by implementing a web-based API and conducting a user study. The findings from our evaluation indicated that the new process helped in designing and building a usable API, but ignored some concerns related to resources.",APIs | Cognitive Dimension Framework | Usability | XP,"Proceedings of IEEE Symposium on Visual Languages and Human-Centric Computing, VL/HCC",2016-11-08,Conference Paper,"Bhaskar, Rahul Kamal;Anslow, Craig;Brosz, John;Maurer, Frank",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-84973449745,10.1145/2897659.2897665,Linking usage tutorials into API client code,"Traceability links between software artifacts have important applications in the development process. This paper concerns a special case of traceability recovery, i.e., the automated integration of API usage tutorials with the API client code. Our solution involves partitioning the client code into multiple semantic groups/snippets and linking each snippet to the best matching tutorials. Evaluation using benchmarks created for two popular APIs reveals that our solution can find the expected tutorial links at the average rank of 1.6 and 1.4 in the top ranked results, for the two API's, respectively, and with good average precision and recall. We also evaluate the impact of both method partitioning and JavaDoc query expansion on tutorial linking performance. Lastly, we conduct a formative user study to pinpoint the scenarios where our solution actually helps a software developer. We conclude that it is a promising approach to speeding up the maintenance of API client code.",Abstract syntax tree | API | Documentation | Information retrieval | Java | Traceability | Vector space model,"Proceedings - 3rd International Workshop on CrowdSourcing in Software Engineering, CSI-SE 2016",2016-05-14,Conference Paper,"Wu, Naihao;Hou, Daqing;Liu, Qingkun",Exclude,out of comments scope
10.1016/j.jss.2022.111515,,10.1007/978-3-319-62386-3_14,,,,,,,,Exclude,
10.1016/j.jss.2022.111515,2-s2.0-84981719104,10.1142/S0218194016500339,Code Comment Quality Analysis and Improvement Recommendation: An Automated Approach,"Program comprehension is one of the first and most frequently performed activities during software maintenance and evolution. In a program, there are not only source code, but also comments. Comments in a program is one of the main sources of information for program comprehension. If a program has good comments, it will be easier for developers to understand it. Unfortunately, for many software systems, due to developers' poor coding style or hectic work schedule, it is often the case that a number of methods and classes are not written with good comments. This can make it difficult for developers to understand the methods and classes, when they are performing future software maintenance tasks. To deal with this problem, in this paper we propose an approach which assesses the quality of a code comment and generates suggestions to improve comment quality. A user study is conducted to assess the effectiveness of our approach and the results show that our comment quality assessments are similar to the assessments made by our user study participants, the suggestions provided by our approach are useful to improve comment quality, and our approach can improve the accuracy of the previous comment quality analysis approaches.",code comment quality analysis | Program comprehension | user study,International Journal of Software Engineering and Knowledge Engineering,2016-08-01,Article,"Sun, Xiaobing;Geng, Qiang;Lo, David;Duan, Yucong;Liu, Xiangyue;Li, Bin",Include,
10.1016/j.jss.2022.111515,2-s2.0-84958957432,10.1002/smr.1768,Automated feature discovery via sentence selection and source code summarization,"Programs are, in essence, a collection of implemented features. Feature discovery in software engineering is the task of identifying key functionalities that a program implements. Manual feature discovery can be time consuming and expensive, leading to automatic feature discovery tools being developed. However, these approaches typically only describe features using lists of keywords, which can be difficult for readers who are not already familiar with the source code. An alternative to keyword lists is sentence selection, in which one sentence is chosen from among the sentences in a text document to describe that document. Sentence selection has been widely studied in the context of natural language summarization but is only beginning to be explored as a solution to feature discovery. In this paper, we compare four sentence selection strategies for the purpose of feature discovery. Two are off-the-shelf approaches, while two are adaptations we propose. We present our findings as guidelines and recommendations to designers of feature discovery tools.",feature discovery | sentence selection | source code summarization,Journal of Software: Evolution and Process,2016-02-01,Article,"McBurney, Paul W.;Liu, Cheng;McMillan, Collin",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-84984903636,10.1007/s11390-016-1671-1,Summarizing Software Artifacts: A Literature Review,"This paper presents a literature review in the field of summarizing software artifacts, focusing on bug reports, source code, mailing lists and developer discussions artifacts. From Jan. 2010 to Apr. 2016, numerous summarization techniques, approaches, and tools have been proposed to satisfy the ongoing demand of improving software performance and quality and facilitating developers in understanding the problems at hand. Since aforementioned artifacts contain both structured and unstructured data at the same time, researchers have applied different machine learning and data mining techniques to generate summaries. Therefore, this paper first intends to provide a general perspective on the state of the art, describing the type of artifacts, approaches for summarization, as well as the common portions of experimental procedures shared among these artifacts. Moreover, we discuss the applications of summarization, i.e., what tasks at hand have been achieved through summarization. Next, this paper presents tools that are generated for summarization tasks or employed during summarization tasks. In addition, we present different summarization evaluation methods employed in selected studies as well as other important factors that are used for the evaluation of generated summaries such as adequacy and quality. Moreover, we briefly present modern communication channels and complementarities with commonalities among different software artifacts. Finally, some thoughts about the challenges applicable to the existing studies in general as well as future research directions are also discussed. The survey of existing studies will allow future researchers to have a wide and useful background knowledge on the main and important aspects of this research field.",machine learning | mining software engineering data | mining software repositories | summarizing software artifacts | summarizing source code,Journal of Computer Science and Technology,2016-09-01,Article,"Nazar, Najam;Hu, Yan;Jiang, He",Exclude,A survey paper
10.1016/j.jss.2022.111515,2-s2.0-85003749628,10.1186/s13173-016-0049-0,Redocumenting APIs with crowd knowledge: a coverage analysis based on question types,"Background: Software libraries and frameworks play an important role in software system development. The appropriate usage of their functionalities/components through their APIs, however, is a challenge for developers. Usually, API documentation, when it exists, is insufficient to assist them in their programming tasks. There are few API documentation writers for the many potential readers, resulting in the lack of explanations and examples concerning different scenarios and perspectives. The interaction of developers on the Web, on the other hand, generates content concerning APIs from different perspectives, which can be used to document APIs, also known as crowd documentation. Methods: In this paper, we present a study regarding the knowledge generated by the crowd on the Stack Overflow question-and-answer website. Our main goal is to understand how the crowd can contribute for API documentation on two programming tasks: how to implement a scenario using an API (how-to-do-it), and how to fix domain-independent bugs in an existing code where there was a misunderstanding regarding the usage of an API (debug-corrective). We classified questions available on Stack Overflow by the main concerns of askers, and we used those classified as how-to-do-it and debug-corrective to analyze the coverage of API elements on the discussions related to such questions. Our cases included the well-known and popular Swing and Android APIs. Results: Our main findings showed that the crowd provides more content for debug-corrective tasks than for how-to-do-it tasks, regardless of the API. Android API elements are more discussed by the crowd compared to Swing. Moreover, we observed that some API elements are frequently mentioned together in discussions, and that there is a strong association between API coverage on Stack Overflow and its usage in real software systems. Conclusions: Crowd documentation may not be a complete substitute for official documentation because of its partial coverage, especially for how-to-do-it tasks. However, it can still significantly enhance the existent documentation, especially for the most commonly used API elements, providing code samples and explanations on a large variety of usage nuances. Finally, taking advantage of the high coverage for debug-corrective tasks, a new kind of debugging assistant may be conceived.",API documentation | Coverage analysis | Crowd knowledge | Question classification | Stack Overflow,Journal of the Brazilian Computer Society,2016-12-01,Article,"Delfim, Fernanda Madeiral;Paixão, Klérisson V.R.;Cassou, Damien;de Almeida Maia, Marcelo",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-84959419834,10.1016/j.scico.2015.10.014,How organisation of architecture documentation affects architectural knowledge retrieval,"A common approach to software architecture documentation in industry projects is the use of file-based documents. This approach offers a single-dimensional arrangement of the architectural knowledge. Knowledge retrieval from file-based architecture documentation is efficient if the organisation of knowledge supports the needs of the readers; otherwise it can be difficult. In this paper, we compare the organisation and retrieval of architectural knowledge in a file-based documentation approach and an ontology-based documentation approach. The ontology-based approach offers a multi-dimensional organisation of architectural knowledge by means of a software ontology and semantic wiki, whereas file-based documentation typically uses hierarchical organisation by directory structure and table of content. We conducted case studies in two companies to study the efficiency and effectiveness of retrieving architectural knowledge from the different organisations of knowledge. We found that the use of better knowledge organisation correlates with the efficiency and effectiveness of AK retrieval. Professionals who used the knowledge organisation found this beneficial.",Architectural knowledge retrieval | Ontology-based documentation | Semantic wiki | Software architecture documentation | Software ontologies,Science of Computer Programming,2016-06-01,Article,"De Graaf, K. A.;Liang, P.;Tang, A.;Van Vliet, H.",Exclude,out of comments scope
10.1016/j.jss.2022.111515,,10.1007/s11219-016-9347-1,,,,,,,,Include,
10.1016/j.jss.2022.111515,2-s2.0-84974574980,10.17485/ijst/2016/v9i20/86869,Software documentation management issues and practices: A survey,Background/Objectives: Software Documentation plays a significant role in any project. This paper is mainly focused on summarizing the various problems with documentation and the practices proposed to address them. Findings: The analysis establishes the fact that documentation needs are specific for each project. The documentation management issues relate to either neglecting or overdoing documentation. Application/Improvements: A study of all the issues and practices for documentation management revealed that documentation processes should be tailor made for every project according to the various factors that determine the documentation needs for a project. Implementation of documentation practices should be project specific rather than organization specific.,Artifacts | Maintenance | Software documentation | Software engineering,Indian Journal of Science and Technology,2016-05-01,Article,"Satish, C. J.;Anand, M.",Exclude,A survey paper
10.1016/j.jss.2022.111515,,10.5072/PRISM/24951,,,,,,,,Exclude,Not a peer reviewed paper or is a pre-print
10.1016/j.jss.2022.111515,2-s2.0-85013032590,10.1109/SANER.2016.99,Do developers deprecate APIs with replacement messages? A large-scale analysis on Java systems,"As any other software system, frameworks and libraries evolve over time, and so their APIs. Consequently, client systems should be updated to benefit from improved APIs. To facilitate this task and preserve backward compatibility, API elements should always be deprecated with clear replacement messages. However, in practice, there are evidences that API elements are usually deprecated without such messages. In this paper, we study a set of questions regarding the adoption of deprecation messages. Our goal is twofold: to measure the usage of deprecation messages and to investigate whether a tool is needed to recommend such messages. Thus, we verify (i) the frequency of deprecated elements with replacement messages, (ii) the impact of software evolution on such frequency, and (iii) the characteristics of systems which deprecate API elements in a correct way. Our large-scale analysis on 661 real-world Java systems shows that (i) 64% of the API elements are deprecated with replacement messages per system, (ii) there is almost no major effort to improve deprecation messages over time, and (iii) systems that deprecated API elements in a correct way are statistically significantly different from the ones that do not in terms of size and developing community. As a result, we provide the basis for the design of a tool to support client developers on detecting missing deprecation messages.",,"2016 IEEE 23rd International Conference on Software Analysis, Evolution, and Reengineering, SANER 2016",2016-05-20,Conference Paper,"Brito, Gleison;Hora, Andre;Valente, Marco Tulio;Robbes, Romain",Include,
10.1016/j.jss.2022.111515,2-s2.0-85099135104,10.1109/SANER.2016.72,Examining the impact of self-admitted technical debt on software quality,"Technical debt refers to incomplete or temporary workarounds that allow us to speed software development in the short term at the cost of paying a higher price later on. Recently, studies have shown that technical debt can be detected from source code comments, referred to as self-admitted technical debt. Researchers have examined the detection, classification and removal of self-admitted technical debt. However, to date there is no empirical evidence on the impact of self-admitted technical debt on software quality. Therefore, in this paper, we examine the relation between self-admitted technical debt and software quality by investigating whether (i) files with self-admitted technical debt have more defects compared to files without self-admitted technical debt, (ii) whether self-admitted technical debt changes introduce future defects, and (iii) whether self-admitted technical debt-related changes tend to be more difficult. We measured the difficulty of a change using well-known measures proposed in prior work such as the amount of churn, the number of files, the number of modified modules in a change, as well as the entropy of a change. An empirical study using five open source projects, namely Hadoop, Chromium, Cassandra, Spark and Tomcat, showed that: i) there is no clear trend when it comes to defects and self-admitted technical debt, although the defectiveness of the technical debt files increases after the introduction of technical debt, ii) self-admitted technical debt changes induce less future defects than none technical debt changes, however, iii) self-admitted technical debt changes are more difficult to perform, i.e., they are more complex. Our study indicates that although technical debt may have negative effects, its impact is not only related to defects, rather making the system more difficult to change in the future.",,"2016 IEEE 23rd International Conference on Software Analysis, Evolution, and Reengineering, SANER 2016",2016-05-20,Conference Paper,"Wehaibi, Sultan;Shihab, Emad;Guerrouj, Latifa",Exclude,
10.1016/j.jss.2022.111515,2-s2.0-85113272113,10.1109/SANER.2016.80,RACK: Automatic API Recommendation using Crowdsourced Knowledge,"Traditional code search engines often do not perform well with natural language queries since they mostly apply keyword matching. These engines thus need carefully designed queries containing information about programming APIs for code search. Unfortunately, existing studies suggest that preparing an effective code search query is both challenging and time consuming for the developers. In this paper, we propose a novel API recommendation technique–RACK that recommends a list of relevant APIs for a natural language query for code search by exploiting keyword-API associations from the crowdsourced knowledge of Stack Overflow. We first motivate our technique using an exploratory study with 11 core Java packages and 344K Java posts from Stack Overflow. Experiments using 150 code search queries randomly chosen from three Java tutorial sites show that our technique recommends correct API classes within the top 10 results for about 79% of the queries which is highly promising. Comparison with two variants of the state-of-the-art technique also shows that RACK outperforms both of them not only in Top-K accuracy but also in mean average precision and mean recall by a large margin.",Code search | crowdsourced knowledge | keyword-API association | query reformulation | Stack Overflow,"2016 IEEE 23rd International Conference on Software Analysis, Evolution, and Reengineering, SANER 2016",2016-05-20,Conference Paper,"Rahman, Mohammad Masudur;Roy, Chanchal K.;Lo, David",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-85113855758,10.1109/SANER.2016.10,Software-specific named entity recognition in software engineering social content,"Software engineering social content, such as Q&A discussions on Stack Overflow, has become a wealth of information on software engineering. This textual content is centered around software-specific entities, and their usage patterns, issues-solutions, and alternatives. However, existing approaches to analyzing software engineering texts treat software-specific entities in the same way as other content, and thus cannot support the recent advance of entity-centric applications, such as direct answers and knowledge graph. The first step towards enabling these entity-centric applications for software engineering is to recognize and classify software-specific entities, which is referred to as Named Entity Recognition (NER) in the literature. Existing NER methods are designed for recognizing person, location and organization in formal and social texts, which are not applicable to NER in software engineering. Existing information extraction methods for software engineering are limited to API identification and linking of a particular programming language. In this paper, we formulate the research problem of NER in software engineering. We identify the challenges in designing a software-specific NER system and propose a machine learning based approach applied on software engineering social content. Our NER system, called S-NER, is general for software engineering in that it can recognize a broad category of software entities for a wide range of popular programming languages, platform, and library. We conduct systematic experiments to evaluate our machine learning based S-NER against a well-designed rule-based baseline system, and to study the effectiveness of widely-adopted NER techniques and features in the face of the unique characteristics of software engineering social content.",,"2016 IEEE 23rd International Conference on Software Analysis, Evolution, and Reengineering, SANER 2016",2016-05-20,Conference Paper,"Ye, Deheng;Xing, Zhenchang;Foo, Chee Yong;Ang, Zi Qun;Li, Jing;Kapre, Nachiket",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-85012016847,10.18653/v1/p16-1195,Summarizing source code using a neural attention model,"High quality source code is often paired with high level summaries of the computation it performs, for example in code documentation or in descriptions posted in online forums. Such summaries are extremely useful for applications such as code search but are expensive to manually author, hence only done for a small fraction of all code that is produced. In this paper, we present the first completely data-driven approach for generating high level summaries of source code. Our model, CODE-NN, uses Long Short Term Memory (LSTM) networks with attention to produce sentences that describe C# code snippets and SQL queries. CODE-NN is trained on a new corpus that is automatically collected from StackOverflow, which we release. Experiments demonstrate strong performance on two tasks: (1) code summarization, where we establish the first end-to-end learning results and outperform strong baselines, and (2) code retrieval, where our learned model improves the state of the art on a recently introduced C# benchmark by a large margin.",,"54th Annual Meeting of the Association for Computational Linguistics, ACL 2016 - Long Papers",2016-01-01,Conference Paper,"Iyer, Srinivasan;Konstas, Ioannis;Cheung, Alvin;Zettlemoyer, Luke",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-84979520531,10.5220/0005914503690378,Investigating the use of a contextualized vocabulary in the identification of technical debt: A controlled experiment,"In order to effectively manage technical debt (TD), a set of indicators has been used by automated approaches to identify TD items. However, some debt may not be directly identified using only metrics collected from the source code. CVM-TD is a model to support the identification of technical debt by considering the developer point of view when identifying TD through code comment analysis. In this paper, we analyze the use of CVM-TD with the purpose of characterizing factors that affect the accuracy of the identification of TD. We performed a controlled experiment investigating the accuracy of CVM-TD and the influence of English skills and developer experience factors. The results indicated that CVM-TD provided promising results considering the accuracy values. English reading skills have an impact on the TD detection process. We could not conclude that the experience level affects this process. Finally, we also observed that many comments suggested by CVM-TD were considered good indicators of TD. The results motivate us continuing to explore code comments in the context of TD identification process in order to improve CVM-TD.",Code comment | Contextualized vocabulary | Controlled experiment | Technical debt,ICEIS 2016 - Proceedings of the 18th International Conference on Enterprise Information Systems,2016-01-01,Conference Paper,"De Freitas Farias, Mário André;Santos, José Amancio;Da Silva, André Batista;Kalinowski, Marcos;Mendonça, Manoel;Spínola, Rodrigo Oliveira",Exclude,Does not assess comments
10.1016/j.jss.2022.111515,2-s2.0-84984903636,10.1007/s11390-016-1671-1,Summarizing Software Artifacts: A Literature Review,"This paper presents a literature review in the field of summarizing software artifacts, focusing on bug reports, source code, mailing lists and developer discussions artifacts. From Jan. 2010 to Apr. 2016, numerous summarization techniques, approaches, and tools have been proposed to satisfy the ongoing demand of improving software performance and quality and facilitating developers in understanding the problems at hand. Since aforementioned artifacts contain both structured and unstructured data at the same time, researchers have applied different machine learning and data mining techniques to generate summaries. Therefore, this paper first intends to provide a general perspective on the state of the art, describing the type of artifacts, approaches for summarization, as well as the common portions of experimental procedures shared among these artifacts. Moreover, we discuss the applications of summarization, i.e., what tasks at hand have been achieved through summarization. Next, this paper presents tools that are generated for summarization tasks or employed during summarization tasks. In addition, we present different summarization evaluation methods employed in selected studies as well as other important factors that are used for the evaluation of generated summaries such as adequacy and quality. Moreover, we briefly present modern communication channels and complementarities with commonalities among different software artifacts. Finally, some thoughts about the challenges applicable to the existing studies in general as well as future research directions are also discussed. The survey of existing studies will allow future researchers to have a wide and useful background knowledge on the main and important aspects of this research field.",machine learning | mining software engineering data | mining software repositories | summarizing software artifacts | summarizing source code,Journal of Computer Science and Technology,2016-09-01,Article,"Nazar, Najam;Hu, Yan;Jiang, He",Exclude,A survey paper
10.1016/j.jss.2022.111515,2-s2.0-84975883385,10.1145/2851613.2851761,Impacts of agile requirements documentation debt on software projects: A retrospective study,"Documentation debt is a type of technical debt that describes problems in documentation such as missing, inadequate or incomplete artifacts. Unlike traditional methods, agile methodologies usually employ short iterative cycles and rely on tacit knowledge within a team. In particular, Agile Requirements (AR) (e.g., user stories) tend to reduce the focus on requirements specification activities. This scenario contributes to the occurrence of documentation debt. The goal of this paper is to investigate the impact that this type of debt brings to projects developed by using AR. We address this goal by performing a retrospective study in a real software project that used AR in its development. Our analysis was concentrated on data from 132 maintenance and evolution tasks. Of this total, 65 were related to the presence of documentation debt and were performed within a timeframe of 18 months. The findings indicated an extra maintenance effort of about 47% of the total effort estimated for developing the project and an extra cost of about 48% of the initial cost of the development phase.",Agile Requirements | Documentation debt | Retrospective study | Technical debt | User stories,Proceedings of the ACM Symposium on Applied Computing,2016-04-04,Conference Paper,"Mendes, Thiago Souto;De Farias, Mário André F.;Mendonça, Manoel;Soares, Henrique Frota;Kalinowski, Marcos;Spínola, Rodrigo Oliveira",Exclude,out of comments scope
10.1016/j.jss.2022.111515,,10.1007/s11219-016-9344-4,,,,,,,,Exclude,out of comments scope
10.1016/j.jss.2022.111515,,10.14569/IJACSA.2016.070227,,,,,,,,Exclude,out of comments scope
10.1016/j.jss.2022.111515,,10.14569/IJACSA.2016.071239,,,,,,,,Exclude,out of comments scope
10.1016/j.jss.2022.111515,,10.1109/ASE.2017.8115612,,,,,,,,Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-85041445715,10.1109/ASE.2017.8115624,Detecting fragile comments,"Refactoring is a common software development practice and many simple refactorings can be performed automatically by tools. Identifier renaming is a widely performed refactoring activity. With tool support, rename refactorings can rely on the program structure to ensure correctness of the code transformation. Unfortunately, the textual references to the renamed identifier present in the unstructured comment text cannot be formally detected through the syntax of the language, and are thus fragile with respect to identifier renaming. We designed a new rule-based approach to detect fragile comments. Our approach, called Fraco, takes into account the type of identifier, its morphology, the scope of the identifier and the location of comments. We evaluated the approach by comparing its precision and recall against hand-annotated benchmarks created for six target Java systems, and compared the results against the performance of Eclipse's automated in-comment identifier replacement feature. Fraco performed with near-optimal precision and recall on most components of our evaluation data set, and generally outperformed the baseline Eclipse feature. As part of our evaluation, we also noted that more than half of the total number of identifiers in our data set had fragile comments after renaming, which further motivates the need for research on automatic comment refactoring.",fragile comments | inconsistent code | refactoring | Software evolution | source code comments,ASE 2017 - Proceedings of the 32nd IEEE/ACM International Conference on Automated Software Engineering,2017-11-20,Conference Paper,"Ratol, Inderjot Kaur;Robillard, Martin P.",Include,Does not assess comments
10.1016/j.jss.2022.111515,2-s2.0-85041450198,10.1109/ASE.2017.8115625,Improving software text retrieval using conceptual knowledge in source code,"A large software project usually has lots of various textual learning resources about its API, such as tutorials, mailing lists, user forums, etc. Text retrieval technology allows developers to search these API learning resources for related documents using free-text queries, but it suffers from the lexical gap between search queries and documents. In this paper, we propose a novel approach for improving the retrieval of API learning resources through leveraging software-specific conceptual knowledge in software source code. The basic idea behind this approach is that the semantic relatedness between queries and documents could be measured according to software-specific concepts involved in them, and software source code contains a large amount of software-specific conceptual knowledge. In detail, firstly we extract an API graph from software source code and use it as software-specific conceptual knowledge. Then we discover API entities involved in queries and documents, and infer semantic document relatedness through analyzing structural relationships between these API entities. We evaluate our approach in three popular open source software projects. Comparing to the state-of-the-art text retrieval approaches, our approach lead to at least 13.77% improvement with respect to mean average precision (MAP).",API graph | conceptual knowledge | semantic relatedness | Software text retrieval,ASE 2017 - Proceedings of the 32nd IEEE/ACM International Conference on Automated Software Engineering,2017-11-20,Conference Paper,"Lin, Zeqi;Zou, Yanzhen;Zhao, Junfeng;Xie, Bing",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-85041449577,10.1109/ASE.2017.8115626,Automatically generating commit messages from diffs using neural machine translation,"Commit messages are a valuable resource in comprehension of software evolution, since they provide a record of changes such as feature additions and bug repairs. Unfortunately, programmers often neglect to write good commit messages. Different techniques have been proposed to help programmers by automatically writing these messages. These techniques are effective at describing what changed, but are often verbose and lack context for understanding the rationale behind a change. In contrast, humans write messages that are short and summarize the high level rationale. In this paper, we adapt Neural Machine Translation (NMT) to automatically 'translate' diffs into commit messages. We trained an NMT algorithm using a corpus of diffs and human-written commit messages from the top 1k Github projects. We designed a filter to help ensure that we only trained the algorithm on higher-quality commit messages. Our evaluation uncovered a pattern in which the messages we generate tend to be either very high or very low quality. Therefore, we created a quality-assurance filter to detect cases in which we are unable to produce good messages, and return a warning instead.",,ASE 2017 - Proceedings of the 32nd IEEE/ACM International Conference on Automated Software Engineering,2017-11-20,Conference Paper,"Jiang, Siyuan;Armaly, Ameer;McMillan, Collin",Exclude,out of comments scope
10.1016/j.jss.2022.111515,2-s2.0-85041445342,10.1109/ASE.2017.8115628,APIBot: Question answering bot for API documentation,"As the carrier of Application Programming Interfaces (APIs) knowledge, API documentation plays a crucial role in how developers learn and use an API. It is also a valuable information resource for answering API-related questions, especially when developers cannot find reliable answers to their questions online/offline. However, finding answers to API-related questions from API documentation might not be easy because one may have to manually go through multiple pages before reaching the relevant page, and then read and understand the information inside the relevant page to figure out the answers. To deal with this challenge, we develop APIBot, a bot that can answer API questions given API documentation as an input. APIBot is built on top of SiriusQA, the QA system from Sirius, a state of the art intelligent personal assistant. To make SiriusQA work well under software engineering scenario, we make several modifications over SiriusQA by injecting domain specific knowledge. We evaluate APIBot on 92 API questions, answers of which are known to be present in Java 8 documentation. Our experiment shows that APIBot can achieve a Hit@5 score of 0.706.",API Documentation | Bot | Question Answering,ASE 2017 - Proceedings of the 32nd IEEE/ACM International Conference on Automated Software Engineering,2017-11-20,Conference Paper,"Tian, Yuan;Thung, Ferdian;Sharma, Abhishek;Lo, David",Exclude,Not a full paper
10.1016/j.jss.2022.111515,2-s2.0-85041435467,10.1109/ASE.2017.8115652,Mining implicit design templates for actionable code reuse,"In this paper, we propose an approach to detecting project-specific recurring designs in code base and abstracting them into design templates as reuse opportunities. The mined templates allow programmers to make further customization for generating new code. The generated code involves the code skeleton of recurring design as well as the semi-implemented code bodies annotated with comments to remind programmers of necessary modification. We implemented our approach as an Eclipse plugin called MICoDe. We evaluated our approach with a reuse simulation experiment and a user study involving 16 participants. The results of our simulation experiment on 10 open source Java projects show that, to create a new similar feature with a design template, (1) on average 69% of the elements in the template can be reused and (2) on average 60% code of the new feature can be adopted from the template. Our user study further shows that, compared to the participants adopting the copy-paste-modify strategy, the ones using MICoDe are more effective to understand a big design picture and more efficient to accomplish the code reuse task.",,ASE 2017 - Proceedings of the 32nd IEEE/ACM International Conference on Automated Software Engineering,2017-11-20,Conference Paper,"Lin, Yun;Meng, Guozhu;Xue, Yinxing;Xing, Zhenchang;Sun, Jun;Peng, Xin;Liu, Yang;Zhao, Wenyun;Dong, Jinsong",Exclude,out of comments scope
