Secondary study DOI,Primary study Scopus EID,Primary study DOI,Title,Abstract,Keywords,Publication venue,Publication date,Publication type,Authors,Ground truth,Reason
10.1016/j.infsof.2022.107145,2-s2.0-85081334650,,2019 Winter Simulation Conference (WSC).,"The proceedings contain 309 papers. The topics discussed include: a digital tv-based distributed image processing platform for natural disasters; using simulation to evaluate provider scheduling heuristics in specialty outpatient clinics; a new high-volume/low-mix simulation testbed for semiconductor manufacturing; a simheuristic for the unmanned aerial vehicle surveillance-routing problem with stochastic travel times and reliability considerations; digital twin modeling, co-simulation and cyber use-case inclusion methodology for IoT systems; towards adaptive enterprises using digital twins; a management flight simulator of an intensive care unit; and enterprise operating system (EOS) in action: distributed simulation of enterprise activities and operations.",,Proceedings - Winter Simulation Conference,2019-12-01,Conference Review,,Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85081334650,,2019 Winter Simulation Conference (WSC).,"The proceedings contain 309 papers. The topics discussed include: a digital tv-based distributed image processing platform for natural disasters; using simulation to evaluate provider scheduling heuristics in specialty outpatient clinics; a new high-volume/low-mix simulation testbed for semiconductor manufacturing; a simheuristic for the unmanned aerial vehicle surveillance-routing problem with stochastic travel times and reliability considerations; digital twin modeling, co-simulation and cyber use-case inclusion methodology for IoT systems; towards adaptive enterprises using digital twins; a management flight simulator of an intensive care unit; and enterprise operating system (EOS) in action: distributed simulation of enterprise activities and operations.",,Proceedings - Winter Simulation Conference,2019-12-01,Conference Review,,Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85081334650,,2019 Winter Simulation Conference (WSC).,"The proceedings contain 309 papers. The topics discussed include: a digital tv-based distributed image processing platform for natural disasters; using simulation to evaluate provider scheduling heuristics in specialty outpatient clinics; a new high-volume/low-mix simulation testbed for semiconductor manufacturing; a simheuristic for the unmanned aerial vehicle surveillance-routing problem with stochastic travel times and reliability considerations; digital twin modeling, co-simulation and cyber use-case inclusion methodology for IoT systems; towards adaptive enterprises using digital twins; a management flight simulator of an intensive care unit; and enterprise operating system (EOS) in action: distributed simulation of enterprise activities and operations.",,Proceedings - Winter Simulation Conference,2019-12-01,Conference Review,,Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85081334650,,2019 Winter Simulation Conference (WSC).,"The proceedings contain 309 papers. The topics discussed include: a digital tv-based distributed image processing platform for natural disasters; using simulation to evaluate provider scheduling heuristics in specialty outpatient clinics; a new high-volume/low-mix simulation testbed for semiconductor manufacturing; a simheuristic for the unmanned aerial vehicle surveillance-routing problem with stochastic travel times and reliability considerations; digital twin modeling, co-simulation and cyber use-case inclusion methodology for IoT systems; towards adaptive enterprises using digital twins; a management flight simulator of an intensive care unit; and enterprise operating system (EOS) in action: distributed simulation of enterprise activities and operations.",,Proceedings - Winter Simulation Conference,2019-12-01,Conference Review,,Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85081334650,,2019 Winter Simulation Conference (WSC).,"The proceedings contain 309 papers. The topics discussed include: a digital tv-based distributed image processing platform for natural disasters; using simulation to evaluate provider scheduling heuristics in specialty outpatient clinics; a new high-volume/low-mix simulation testbed for semiconductor manufacturing; a simheuristic for the unmanned aerial vehicle surveillance-routing problem with stochastic travel times and reliability considerations; digital twin modeling, co-simulation and cyber use-case inclusion methodology for IoT systems; towards adaptive enterprises using digital twins; a management flight simulator of an intensive care unit; and enterprise operating system (EOS) in action: distributed simulation of enterprise activities and operations.",,Proceedings - Winter Simulation Conference,2019-12-01,Conference Review,,Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85081334650,,2019 Winter Simulation Conference (WSC).,"The proceedings contain 309 papers. The topics discussed include: a digital tv-based distributed image processing platform for natural disasters; using simulation to evaluate provider scheduling heuristics in specialty outpatient clinics; a new high-volume/low-mix simulation testbed for semiconductor manufacturing; a simheuristic for the unmanned aerial vehicle surveillance-routing problem with stochastic travel times and reliability considerations; digital twin modeling, co-simulation and cyber use-case inclusion methodology for IoT systems; towards adaptive enterprises using digital twins; a management flight simulator of an intensive care unit; and enterprise operating system (EOS) in action: distributed simulation of enterprise activities and operations.",,Proceedings - Winter Simulation Conference,2019-12-01,Conference Review,,Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85081334650,,2019 Winter Simulation Conference (WSC).,"The proceedings contain 309 papers. The topics discussed include: a digital tv-based distributed image processing platform for natural disasters; using simulation to evaluate provider scheduling heuristics in specialty outpatient clinics; a new high-volume/low-mix simulation testbed for semiconductor manufacturing; a simheuristic for the unmanned aerial vehicle surveillance-routing problem with stochastic travel times and reliability considerations; digital twin modeling, co-simulation and cyber use-case inclusion methodology for IoT systems; towards adaptive enterprises using digital twins; a management flight simulator of an intensive care unit; and enterprise operating system (EOS) in action: distributed simulation of enterprise activities and operations.",,Proceedings - Winter Simulation Conference,2019-12-01,Conference Review,,Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85081334650,,2019 Winter Simulation Conference (WSC).,"The proceedings contain 309 papers. The topics discussed include: a digital tv-based distributed image processing platform for natural disasters; using simulation to evaluate provider scheduling heuristics in specialty outpatient clinics; a new high-volume/low-mix simulation testbed for semiconductor manufacturing; a simheuristic for the unmanned aerial vehicle surveillance-routing problem with stochastic travel times and reliability considerations; digital twin modeling, co-simulation and cyber use-case inclusion methodology for IoT systems; towards adaptive enterprises using digital twins; a management flight simulator of an intensive care unit; and enterprise operating system (EOS) in action: distributed simulation of enterprise activities and operations.",,Proceedings - Winter Simulation Conference,2019-12-01,Conference Review,,Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85081334650,,2019 Winter Simulation Conference (WSC).,"The proceedings contain 309 papers. The topics discussed include: a digital tv-based distributed image processing platform for natural disasters; using simulation to evaluate provider scheduling heuristics in specialty outpatient clinics; a new high-volume/low-mix simulation testbed for semiconductor manufacturing; a simheuristic for the unmanned aerial vehicle surveillance-routing problem with stochastic travel times and reliability considerations; digital twin modeling, co-simulation and cyber use-case inclusion methodology for IoT systems; towards adaptive enterprises using digital twins; a management flight simulator of an intensive care unit; and enterprise operating system (EOS) in action: distributed simulation of enterprise activities and operations.",,Proceedings - Winter Simulation Conference,2019-12-01,Conference Review,,Exclude,
10.1016/j.infsof.2022.107145,,,26th ACM Symposium on Virtual Reality Software and Technology,REMOVED TO COMPLY WITH COPYRIGHT,REMOVED TO COMPLY WITH COPYRIGHT,,2020,,Teather.,Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85081334650,,2019 Winter Simulation Conference (WSC).,"The proceedings contain 309 papers. The topics discussed include: a digital tv-based distributed image processing platform for natural disasters; using simulation to evaluate provider scheduling heuristics in specialty outpatient clinics; a new high-volume/low-mix simulation testbed for semiconductor manufacturing; a simheuristic for the unmanned aerial vehicle surveillance-routing problem with stochastic travel times and reliability considerations; digital twin modeling, co-simulation and cyber use-case inclusion methodology for IoT systems; towards adaptive enterprises using digital twins; a management flight simulator of an intensive care unit; and enterprise operating system (EOS) in action: distributed simulation of enterprise activities and operations.",,Proceedings - Winter Simulation Conference,2019-12-01,Conference Review,,Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85077838087,10.1145/3373644,Digital Crafts-machine-ship: Creative Collaborations with Machines,"Learning a craft is to become undone in our relation to both the machine and the material. Crafts-machine-ship is the attempt to share our autonomy with the machine. The desire for such collaborations is driving our demand for different outcomes. The loom is an early machine, a distinctly human construction; it is seen to be the start of automation and industrialization, seen to replace human hands with abstractions and mechanical movements.",,Interactions,2020-01-01,Article,"Andersen, Kristina;Wakkary, Ron;Devendorf, Laura;McLean, Alex",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85095602321,10.1145/3384941.3409587,Evaluating Cascading Impact of Attacks on Resilience of Industrial Control Systems: A Design-Centric Modeling Approach,"© 2020 ACM.A design-centric modeling approach was proposed to model the behaviour of the physical processes controlled by Industrial Control Systems (ICS) and study the cascading impact of data-oriented attacks. A threat model was used as input to guide the construction of the CPS model where control components which are within the adversary's intent and capabilities are extracted. The relevant control components are subsequently modeled together with their control dependencies and operational design specifications. The approach was demonstrated and validated on a water treatment testbed. Attacks were simulated on the testbed model where its resilience to attacks was evaluated using proposed metrics such as Impact Ratio and Time-to-Critical-State. From the analysis of the attacks, design strengths and weaknesses were identified and design improvements were recommended to increase the testbed's resilience to attacks.",cascading impact of attacks | cyber-physical systems security | dynamical systems modeling | resilience engineering | security evaluation,"CPSS 2020 - Proceedings of the 6th ACM Cyber-Physical System Security Workshop, Co-located with AsiaCCS 2020",2020-10-06,Conference Paper,"Hau, Zhongyuan;Castellanos, John Henry;Zhou, Jianying",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85074832499,,OPTIMIZATION-DRIVEN PRODUCT DEVELOPMENT TO SUPPORT DIGITAL TWIN CREATION ON THE SMALL UAV CASE STUDY,"© 2019 Society for Modeling & Simulation International (SCS).Development of a complex product usually initiates with requirements and architecture design. Usually, for a complex product such as in the aerospace industry, the number of requirements is numerous and as one of the methodologies is Model-Based System Engineering (MBSE) that copes these challenges according to stakeholders needs. Models in MBSE have a different physics nature and specifically for the aerospace industry it can be approximations which are based on the statistical data or 1D models based on the physical equations. Despite MBSE approach solves a wide range of the issues on the high level of product development and helps to choose appropriate architecture, the technical requirements are usually not taken into account on that stage. An approach to deal with specified challenges is Optimization-Driven Product Development (ODPD) and the aim of this work is to demonstrate the leveraging of ODPD to the small Unmanned Aerial Vehicles (UAV) case study.",MBSE | Optimization-driven product development | Small UAV,Simulation Series,2019-01-01,Conference Paper,"Gusev, Mikhail P.;Nikolaev, Sergei M.;Papulov, Anatolii P.;Belov, Sergei D.;Padalitsa, Daniil I.;Uzhinsky, Ighor K.",Include,
10.1016/j.infsof.2022.107145,2-s2.0-85095806046,10.1145/3385956.3422088,Creating AR Applications for the IOT : a New Pipeline,"© 2020 Owner/Author.Prototyping Augmented Reality (AR) applications for smart environments is still a difficult task. Therefore, we propose a pipeline to help designers and developers to create AR applications for monitoring and controlling indoor environments equipped with connected objects. This pipeline starts with the capture (geometry and objects) of the real environment with an AR device. Then, it proposes a Virtual Reality (VR) tool to configure augmentations in this captured environment. This tool includes a feature to simulate AR devices to help anticipate the application's rendering on real devices. The created application can then be seamlessly deployed on various AR devices including smartphones,tablets and glasses.",Augmented Reality | IoT | Virtual Reality,"Proceedings of the ACM Symposium on Virtual Reality Software and Technology, VRST",2020-11-01,Conference Paper,"Soedji, Barnabé;Lacoche, Jérémy;Villain, Eric",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85077245822,10.1145/3360322.3360847,Data-driven energy and population estimation for real-time city-wide energy footprinting,"© 2019 ACM.Energy footprinting has the potential to raise awareness of energy consumption and lead to energy saving behavior. However, current methods are largely restricted to single buildings; these methods require energy and occupancy monitoring sensor deployments, which can be expensive and difficult to deploy at scale. Further, current methods for estimating energy consumption and population cannot provide fine enough temporal or spatial granularity for a reasonable personal energy footprint estimate. In this work, we present CityEnergy, a data-driven system for city-wide estimation of personal energy footprints. CityEnergy takes advantage of existing sensing infrastructure and data sources in urban cities to provide energy and population estimates at the building level, even in built environments that do not have existing or accessible energy or population data.",Energy Footprinting | Population Estimation | Real-Time System,"BuildSys 2019 - Proceedings of the 6th ACM International Conference on Systems for Energy-Efficient Buildings, Cities, and Transportation",2019-11-13,Conference Paper,"Wei, Peter;Jiang, Xiaofan",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85096963714,10.1145/3365438.3410952,AC-ROS: Assurance case driven adaptation for the robot operating system,"© 2020 ACM.Cyber-physical systems that implement self-adaptive behavior, such as autonomous robots, need to ensure that requirements remain satisfied across run-time adaptations. The Robot Operating System (ROS), a middleware infrastructure for robotic systems, is widely used in both research and industrial applications. However, ROS itself does not assure self-adaptive behavior. This paper introduces AC-ROS, which fills this gap by using assurance case models at run time to manage the self-adaptive operation of ROS-based systems. Assurance cases provide structured arguments that a system satisfies requirements and can be specified graphically with Goal Structuring Notation (GSN) models. AC-ROS uses GSN models to instantiate a ROS-based MAPE-K framework, which in turn uses these models at run time to assure system behavior adheres to requirements across adaptations. For this study, AC-ROS is implemented and tested on EvoRally, a 1:5-scale autonomous vehicle.",assurance case | cyber-physical systems | digital twin | goal structuring notation | robot operating system | self-adaptive systems,"Proceedings - 23rd ACM/IEEE International Conference on Model Driven Engineering Languages and Systems, MODELS 2020",2020-10-16,Conference Paper,"Cheng, Betty H.C.;Clark, Robert Jared;Fleck, Jonathon Emil;Langford, Michael Austin;McKinley, Philip K.",Include,
10.1016/j.infsof.2022.107145,2-s2.0-85077455380,10.1145/3362068,Dependability in edge computing,REMOVED TO COMPLY WITH COPYRIGHT,,Communications of the ACM,2020-01-01,Article,"Bagchi, Saurabh;Siddiqui, Muhammad Bilal;Wood, Paul;Zhang, Heng",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85090223091,10.1145/3334480.3383004,Navigation based application with augmented reality and accessibility,"© 2020 Owner/Author.The implementation of adaptative applications for navigation and ubiquitous interfaces for accessibility defines a new era on spatial computing; especially on solutions that understand reacting to the environment, delivering navigation capabilities with high accuracy and utility for users. Real-time key information and awareness is presented in augmented reality (AR) by using interactive visual elements and auditive instructions. This paper describes a solution running on smartphones by using spatial computing capabilities for positional determination, tracking the user movements over the environment space. Besides the user-friendly minimalistic visual interface, the system is also able to instruct, guiding a completely blind person from a start position into a certain destination, avoiding obstacles. The communication is completely independent and uses voice recognition for accessibility capabilities.",Accessibility | Augmented reality | Mobile applications | Navigation | Spatial computing,Conference on Human Factors in Computing Systems - Proceedings,2020-04-25,Conference Paper,"Rocha, Sebastião;Lopes, Arminda",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85081952519,10.1145/3344948.3344973,Towards creation of a reference architecture for trust-based digital ecosystems,"© 2019 ACM.With progressing digitalization and the trend towards autonomous computing, systems tend to form digital ecosystems, where each autonomous system aims at achieving its own goals. Within a highway ecosystem, for example, autonomous vehicles could deploy smart agents in the form of software applications. This would enable cooperative driving and ultimately formation of vehicle platoons that reduce air friction and fuel consumption. In the smart grid domain, software-defined virtual power plants could be established to enable remote and autonomous collaboration of various units, such as smart meters, data concentrators, and distributed energy resources, in order to optimize power generation, demand-side energy and power storage. Effective collaboration within these emerging digital ecosystems strongly relies on the assumption that all components of the ecosystem operate as expected, and a level of trust among them is established based on that. In this paper, we present the idea of trust-based digital ecosystems, built upon the concept of a digital twin of this ecosystem, as a machine readable representation of the system and a representation of goals and trust at runtime. This creates demand for introducing a reference architecture for trust-based digital ecosystems that would capture their main concepts and relationships. By modeling the goals of the actors and systems, a reference architecture can provide a basis for analyzing competitive forces that influence the health of an ecosystem.",Automotive smart ecosystem | Collaborative embedded systems | Digital ecosystems | Reference architecture | Smart ecosystems | Smart grid | Software ecosystems,ACM International Conference Proceeding Series,2019-09-09,Conference Paper,"Cioroaica, Emilia;Chren, Stanislav;Buhnova, Barbora;Kuhn, Thomas;Dimitrov, Dimitar",Include,
10.1016/j.infsof.2022.107145,2-s2.0-85055348158,10.1145/3232078.3232098,Scaffolding RAMI4.0-Exploration as Design Support,"© 2018 ACM.Developing Industry 4.0 applications is a complex endeavor, as it requires adjusting several relevant perspectives and items throughout design. RAMI4.0 has been introduced to facilitate Industry 4.0 developments. It puts items from three different development dimensions in mutual context. Some items are standardized due to existing technical standards, business-oriented ones depend on the development case at hand. Case-sensitive adjustment includes resolving inconsistencies and overcoming coherence deficits. We propose scaffolding to structure and thus, facilitate design of Industry 4.0 applications based on RAMI4.0. It visualizes static and dynamic development entities for guiding the connection of RAMI4.0 elements on various levels of granularity. We exemplify our approach using a common Industry 4.0 demonstrator, ""MyJoghurt"". It provides evidence of supportive guidance for developers when exploring RAMI4.0 through engaging scaffolds.",Digital Architecting | Exploration | Industry 4.0 | MyJoghurt | RAMI4.0 | Scaffolding,ACM International Conference Proceeding Series,2018-09-05,Conference Paper,"Kaar, Claudia;Frysak, Josef;Stary, Christian",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85081984257,10.1145/3344948.3344953,Promoting trust in interoperability of systems-of-systems,"© 2019 ACM.The ability of constituent systems to collaborate effectively in a System-of-System (SoS) depends on the extent of interoperability achieved among them. However, communication among constituents relies on common agreements made by intermediaries in many levels of interoperability, increasing the cost and barriers of collaboration. In this scenario, this work presents a Trust Interoperability Blockchain Architecture (TIBA) to enable trust in the interoperability of SoS. TIBA will be evaluated though simulations in a large company in the context of Industry 4.0, considering the Product as a Service (PaaS) business model. We expect simulations results reveal that TIBA can contribute towards the assurance of trust interoperability in SoS.",Blockchain | Interoperability | Simulation | System-of-systems | Trust,ACM International Conference Proceeding Series,2019-09-09,Conference Paper,"Allian, Ana Paula",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85090210072,10.1145/3334480.3382814,Kinetic AR: A framework for robotic motion systems in spatial computing,"© 2020 Owner/Author.We present Kinetic AR, a holistic user experience framework for visual programming of robotic motion systems in Augmented Reality. The Kinetic AR framework facilitates human-robot collaboration in a co-located environment. Our goal is to present a deployable guide for the creation and visualization of manifold robotic interfaces while maintaining a low entry barrier to complex spatial hardware programming. A two phase validation process has been conducted to assess our work. As an initial phase, we have performed a set of interviews with robotics experts. Based on these interviews we have established three main areas that our framework tackles in different time domains. In a second phase, we have developed a set of prototypes using mobile Augmented Reality that apply the principles of Kinetic AR to multiple hardware actors including an AGV, a robotic arm, and a prosthetic system. Additional feedback from experts indicate the potential of the Kinetic ARframework.",Augmented reality | HCI | Robotics | Spatial computing | UX,Conference on Human Factors in Computing Systems - Proceedings,2020-04-25,Conference Paper,"Fuste, Anna;Reynolds, Ben;Hobin, James;Heun, Valentin",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85072808145,10.1145/3340764.3340780,Remote guidance for machine maintenance supported by physical LEDs and virtual reality,"© 2019 Copyright held by the owner/author(s). Publication rights licensed to ACM.Machines that are used in industry often require dedicated technicians to fix them in case of defects. This involves travel expenses and certain amount of time, both of which may be significantly reduced by installing small extensions on a machine as we describe in this paper. The goal is that an authorized local worker, guided by a remote expert, can fix the problem on the real machine himself. Our approach is to equip a machine with multiple inexpensive LEDs (light-emitting diodes) and a simple micro controller, which is connected to the internet, to remotely light up certain LEDs, that are close to machine parts of interest. The blinking of an LED can be induced on a virtual 3D model (digital twin) of the machine by a remote expert using a virtual reality application to draw the local worker’s attention to certain areas. We conducted an initial user study on this concept with 36 participants and found significantly shorter completion times and less errors for our approach compared to only voice guidance with no visual LED feedback.",Collaboration | Industry 4.0 | LED | Light emitting diodes | Remote machine maintenance | Virtual reality,ACM International Conference Proceeding Series,2019-09-08,Conference Paper,"Ladwig, Philipp;Dewitz, Bastian;Preu, Hendrik;Säger, Mitja",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85090210209,10.1145/3334480.3375203,Co-design futures for AI and space: A workbook sprint,"© 2020 Owner/Author.Artificial Intelligence (AI) is continuously moving into our surroundings. In its various forms, it has the potential to disrupt most aspects of human life. Yet, the discourse around AI has long been by experts and for experts. In this paper, we argue for a participatory approach towards designing human-AI interactions. We outline how we used design methodology to organise an interdisciplinary workshop with a diverse group of students - a workbook sprint with 45 participants from four different programs and 13 countries - to develop speculative design futures in five focus areas. We then provide insights into our findings and share our lessons learned regarding our workshop topic - AI and Space - our process, and our research. We learned that involving non-experts in complex technical discourses - such as AI - through the structural rigour of design methodology is a viable approach. We then conclude by laying out how others might use our findings and initiate their own workbook sprint to explore complex technologies in a human-centred way.",Artificial intelligence | Co-design | Design workbook,Conference on Human Factors in Computing Systems - Proceedings,2020-04-25,Conference Paper,"Mucha, Henrik;Mevißen, Dennis;Robert, Sebastian;Jacobi, Ricarda;Meyer, Kirsten;Heusler, Winfried;Arztmann, Daniel",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85083952354,10.1145/3329714.3338129,Classification of indoor point clouds using multiviews,"© 2019 Association for Computing Machinery.We present an approach for classifying 3D point clouds of indoor environments using Convolutional Neural Network (CNN)-based image analysis for entropy-selected 3D views. Prior to classification, the 3D point clouds are clustered using either Density-based Spatial Clustering of Applications with Noise (DBSCAN) or k-means algorithms. We then use randomly sampled 3D point normal vectors as an entropy descriptor to calculate the direction and position of the virtual camera, which is placed around these clusters. It synthesizes 2D images of a given cluster from multiple views with positions and directions that have highest visual entropy. We then proceed to classify the images using a retrained CNN. We test our approach for classifying common office furniture items using both synthetic and actual 3D point clouds of typical indoor office spaces. The empirical results demonstrate that our approach is suited towards classifying specific indoor furniture objects.We also describe how our approach can be implemented as a lightweight component within a service-oriented system that is used for visualization and classification of 3D point clouds using a given Web3D tool. The resulting semantically-enriched 3D point clouds can further be used for digital indoor environment representations, with further use as base data for Building Information Modeling (BIM), Facility Management (FM), and Digital Twin (DT) applications.",Indoor point clouds | Multiview classification | Semantic enrichment | Viewpoint entropy,Proceedings - Web3D 2019: 24th International ACM Conference on 3D Web Technology,2019-07-26,Conference Paper,"Stojanovic, Vladeta;Trapp, Matthias;Richter, Rico;Döllner, Jürgen",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85059987527,10.1145/3282894.3282910,Evaluating shared surfaces for co-located mixed-presence collaboration,"© 2018 Association for Computing Machinery. All Rights Reserved.When wearing a head-mounted display (HMD) in everyday environments, interactions with real world bystanders often fail due to the visual barrier. As a result, the HMD user takes off the headset, which ends the virtual reality (VR) experience. We address this problem by providing a shared surface with the same content for both users, which is located at the same physical position in the real and the virtual world. In a between-subject user study (N = 40), we investigate the effects of a shared surface for short-term collaboration in co-located mixed-presence scenarios. We compare (a) real-world collaboration, (b) having a shared surface only and (c) combining the shared surface with an avatar representation of the real world user in VR. We could show that shared surfaces are helpful for mixed-presence collaboration. Adding an avatar in VR improves performance measures such as task-completion time, error rate and number of clarifying questions. To support future work in this field, we finally propose design implications and research directions.",Collaboration | Head-Mounted Displays | Mixed-Presence,ACM International Conference Proceeding Series,2018-11-25,Conference Paper,"Mai, Christian;Bartsch, Sarah Aragon;Rieger, Lea",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85076880179,,FASTER: Fusion AnalyticS for public Transport Event Response Industrial Applications Track,"© 2019 International Foundation for Autonomous Agents and Multiagent Systems. All rights reserved.Increasing urban concentration raises operational challenges that can benefit from integrated monitoring and decision support. Such complex systems need to leverage the full stack of analytical methods, from state estimation using multi-sensor fusion for situational awareness, to prediction and computation of optimal responses. The FASTER platform that we describe in this work, deployed at nation scale and handling 1.5 billion public transport trips a year, offers such a full stack of techniques for this large-scale, real-time problem. FASTER provides fine-grained situational awareness and real-time decision support with the objective of improving the public transport commuter experience. The methods employed range from statistical machine learning to agent-based simulation and mixed-integer optimization. In this work we present an overview of the challenges and methods involved, with details of the commuter movement prediction module, as well as a discussion of open problems.",Network optimization | Public transport | Real-world ai | Spatio-temporal models,"Proceedings of the International Joint Conference on Autonomous Agents and Multiagent Systems, AAMAS",2019-01-01,Conference Paper,"Blandin, Sebastien;Wynter, Laura;Poonawala, Hasan;Laguna, Sean;Dura, Basile",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85071868213,10.1145/3301273,Reinforcement learning for UAV attitude control,"© 2019 Copyright held by the owner/author(s). Publication rights licensed to ACM.Autopilot systems are typically composed of an “inner loop” providing stability and control, whereas an “outer loop” is responsible for mission-level objectives, such as way-point navigation. Autopilot systems for unmanned aerial vehicles are predominately implemented using Proportional-Integral-Derivative (PID) control systems, which have demonstrated exceptional performance in stable environments. However, more sophisticated control is required to operate in unpredictable and harsh environments. Intelligent flight control systems is an active area of research addressing limitations of PID control most recently through the use of reinforcement learning (RL), which has had success in other applications, such as robotics. Yet previous work has focused primarily on using RL at the mission-level controller. In this work, we investigate the performance and accuracy of the inner control loop providing attitude control when using intelligent flight control systems trained with state-of-the-art RL algorithms-Deep Deterministic Policy Gradient, Trust Region Policy Optimization, and Proximal Policy Optimization. To investigate these unknowns, we first developed an open source high-fidelity simulation environment to train a flight controller attitude control of a quadrotor through RL. We then used our environment to compare their performance to that of a PID controller to identify if using RL is appropriate in high-precision, time-critical flight control.",Adaptive control | Attitude control | Autopilot | Intelligent control | Machine learning | PID | Quadcopter | Reinforcement learning | UAV,ACM Transactions on Cyber-Physical Systems,2019-02-01,Article,"Koch, William;Mancuso, Renato;West, Richard;Bestavros, Azer",Include,
10.1016/j.infsof.2022.107145,2-s2.0-85050601423,10.1145/3208806.3208810,A service-Oriented approach for classifying 3D points clouds by example of office furniture classification,"© 2018 Association for Computing Machinery.The rapid digitalization of the Facility Management (FM) sector has increased the demand for mobile, interactive analytics approaches concerning the operational state of a building. These approaches provide the key to increasing stakeholder engagement associated with Operation and Maintenance (O&M) procedures of living and working areas, buildings, and other built environment spaces. We present a generic and fast approach to process and analyze given 3D point clouds of typical indoor office spaces to create corresponding up-to-date approximations of classified segments and object-based 3D models that can be used to analyze, record and highlight changes of spatial configurations. The approach is based on machine-learning methods used to classify the scanned 3D point cloud data using 2D images. This approach can be used to primarily track changes of objects over time for comparison, allowing for routine classification, and presentation of results used for decision making. We specifically focus on classification, segmentation, and reconstruction of multiple different object types in a 3D point-cloud scene. We present our current research and describe the implementation of these technologies as a web-based application using a services-oriented methodology.",3D point clouds | BIM | Indoor models | Machine-learning | Service-oriented,Proceedings - Web3D 2018: 23rd International ACM Conference on 3D Web Technology,2018-06-20,Conference Paper,"Stojanovic, Vladeta;Trapp, Matthias;Richter, Rico;Döllner, Jürgen",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85067619792,10.1145/3290605.3300749,Encoding materials and data for iterative personalization,"© 2019 Copyright held by the owner/author(s).Data is changing how we design consumer products. Shoe production is a prime example of this; foot size, footstep pressure and personal preferences can be used to design personalized shoes. Research done around metamaterials, programming materials and computational composites illustrate the possibilities of creating complex data & material relationships. These new relationships allow us to look at future products almost like software apps, becoming a kind of product service systems, where the focus is on its iterative personalized improvement over time. Can we create systems of such data driven objects that in turn allow us to design new objects that are informed by the data trail? In this paper we report on four RtD project iterations that explore this challenge and provide a set of insights on how to close this new iterative loop.",Data and material relationship | Iterative design | Personalization | Programmable materials | Shoe design,Conference on Human Factors in Computing Systems - Proceedings,2019-05-02,Conference Paper,"Nachtigall, Troy;Tomico, Oscar;Wakkary, Ron;Van Dongen, Pauline",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85088500889,10.1145/3396851.3402369,Optimizing carbon tax for decentralized electricity markets using an agent-based model,"© 2020 ACM.Averting the effects of anthropogenic climate change requires a transition from fossil fuels to low-carbon technology. A way to achieve this is to decarbonize the electricity grid. However, further efforts must be made in other fields such as transport and heating for full decarbonization. This would reduce carbon emissions due to electricity generation, and also help to decarbonize other sources such as automotive and heating by enabling a low-carbon alternative. Carbon taxes have been shown to be an efficient way to aid in this transition. In this paper, we demonstrate how to to find optimal carbon tax policies through a genetic algorithm approach, using the electricity market agent-based model ElecSim. To achieve this, we use the NSGA-II genetic algorithm to minimize average electricity price and relative carbon intensity of the electricity mix. We demonstrate that it is possible to find a range of carbon taxes to suit differing objectives. Our results show that we are able to minimize electricity cost to below £10/MWh as well as carbon intensity to zero in every case. In terms of the optimal carbon tax strategy, we found that an increasing strategy between 2020 and 2035 was preferable. Each of the Pareto-front optimal tax strategies are at least above £81/tCO2 for every year. The mean carbon tax strategy was £240/tCO2.",agent-based models | carbon tax | climate change | digital twin | electricity market model | Energy markets | genetic algorithm | optimization | policy,e-Energy 2020 - Proceedings of the 11th ACM International Conference on Future Energy Systems,2020-06-12,Conference Paper,"Kell, Alexander J.M.;McGough, A. Stephen;Forshaw, Matthew",Exclude,
