Secondary study DOI,Primary study Scopus EID,Primary study DOI,Title,Abstract,Keywords,Publication venue,Publication date,Publication type,Authors,Ground truth,Reason
10.1016/j.infsof.2022.107128,,10.1145/3377812.3381396,A composed technical debt identification methodology to predict software vulnerabilities,"Technical debt (TD), its impact on development and its consequences such as defects and vulnerabilities, are of common interestand great importance to software researchers and practitioners.Although there exist many studies investigating TD, the majorityof them focuses on identifying and detecting TD from a single stageof development. There are also studies that analyze vulnerabilities focusing on some phases of the life cycle. Moreover, severalapproaches have investigated the relationship between TD and vulnerabilities, however, the generalizability and validity of findingsare limited due to small dataset. In this study, we aim to identifyTD through multiple phases of development, and to automaticallymeasure it through data and text mining techniques to form acomprehensive feature model. We plan to utilize neural networkbased classifiers that will incorporate evolutionary changes on TDmeasures into predicting vulnerabilities. Our approach will be empirically assessed on open source and industrial projects. © 2020 Copyright held by the owner/author(s).",Feature engineering; Machine learning; Software security; Technical debt,Proceedings - International Conference on Software Engineering,2020,,Halepmollasi R.,Include,
10.1016/j.infsof.2022.107128,2-s2.0-85070247711,10.1145/3387940.3391464,OffSide: Learning to Identify Mistakes in Boundary Conditions,"Mistakes in boundary conditions are the cause of many bugs in software. These mistakes happen when, e.g., developers make use of '<' or '>' in cases where they should have used '<=' or '>='. Mistakes in boundary conditions are often hard to find and manually detecting them might be very time-consuming for developers. While researchers have been proposing techniques to cope with mistakes in the boundaries for a long time, the automated detection of such bugs still remains a challenge. We conjecture that, for a tool to be able to precisely identify mistakes in boundary conditions, it should be able to capture the overall context of the source code under analysis. In this work, we propose a deep learning model that learn mistakes in boundary conditions and, later, is able to identify them in unseen code snippets. We train and test a model on over 1.5 million code snippets, with and without mistakes in different boundary conditions. Our model shows an accuracy from 55% up to 87%. The model is also able to detect 24 out of 41 real-world bugs; however, with a high false positive rate. The existing state-of-the-practice linter tools are not able to detect any of the bugs. We hope this paper can pave the road towards deep learning models that will be able to support developers in detecting mistakes in boundary conditions. © 2020 ACM.",Failure recovery | Fault tolerance | Machine learning | Proactive rerouting | Software defined networking,"2019 IEEE International Conference on Communications Workshops, ICC Workshops 2019 - Proceedings",2019-05-01,Conference Paper,"Truong-Huu, Tram;Prathap, Prarthana;Mohan, Purnima Murali;Gurusamy, Mohan",Include,
10.1016/j.infsof.2022.107128,2-s2.0-85087651182,10.1109/ISDFS49300.2020.9116209,Classifying Software Vulnerabilities by Using the Bugs Framework,"Software vulnerabilities, specific type of software bugs, are defined as occurrences of a software weakness, which can be exploited by an agent to cause various consequences such as modifying or accessing unintended data. Identifying and fixing software vulnerabilities thus plays an important role in software security and software engineering. A reliable body of knowledge on categories of vulnerabilities is critical to identify software vulnerabilities. In this paper, we use data-mining techniques to identify software vulnerabilities, classify them into different categories by using the Bugs Framework proposed by the National Institute of Standards and Technology (NIST), and design a model to predict the weakness of future vulnerabilities. Knowledge about vulnerability types helps software engineers save time and energy, develop programs by avoiding security vulnerabilities, and program with precaution. © 2020 IEEE.",Bugs Framework | Machine Learning | Software Vulnerabilities,"8th International Symposium on Digital Forensics and Security, ISDFS 2020",2020-06-01,Conference Paper,"Adhikari, Thamali Madhushani;Wu, Yan",Include,
10.1016/j.infsof.2022.107128,2-s2.0-85083030688,10.1145/3341105.3374008,Detecting architectural integrity violation patterns using machine learning,"Recent1 years have seen a surge of research into new ways of analyzing software quality. Specifically, a set of studies has been devoted to the impact the architectural relations among files have on system maintainability and file bug-proneness. The literature has proposed a set of rules for determining recurring architectural design flaws that occur in most complex systems, are associated with bugs, and thus incur high maintenance costs. In the present paper we advocate for using machine learning as the means of refining the approach and revealing new patterns of architectural integrity violations. Having trained a machine learning model on the combination of structural and historical information acquired from the Tiki open source project, we have been able to replicate three of the six known types of architectural violations and discover one new type, the Reverse Unstable Interface pattern. The implication of our study is that machine learning can provide valuable insights into the problem and discover novel patterns which would help software analysts to pinpoint specific architectural problems that may be the root causes of elevated bug- and change-proneness. © 2020 ACM.",Architectural flaws | Bug-proneness | Hotspot patterns | Machine learning | Software architecture,Proceedings of the ACM Symposium on Applied Computing,2020-03-30,Conference Paper,"Zakurdaeva, Alla;Weiss, Michael;Muegge, Steven",Include,
10.1016/j.infsof.2022.107128,2-s2.0-84980416420,10.1007/978-3-030-63823-8_75,Software Defect Prediction with Spiking Neural Networks,"Software defect prediction is one of the most active research areas in software engineering and plays an important role in software quality assurance. In recent years, many new defect prediction studies have been proposed. There are four main aspects of research: machine learning-based prediction algorithms, manipulating the data, effor-softaware prediction and empirical studies. The research community is still facing many challenges in constructing methods, and there are also many research opportunities in the meantime. This paper proposes a method of applying spiking neural network to software defect prediction. The software defect prediction model is constructed by feed-forward spiking neural networks and trained by spike train learning algorithm. This model uses the existing project data sets to predict software defects projects. Extensive experiments on 28 public projects from five data sources indicate that the effectiveness of the proposed approach with respect to the considered metrics. © 2020, Springer Nature Switzerland AG.",,"2016 IEEE 32nd International Conference on Data Engineering, ICDE 2016",2016-06-22,Conference Paper,"Fernandez, Raul Castro;Garefalakis, Panagiotis;Pietzuch, Peter",Include,
10.1016/j.infsof.2022.107128,2-s2.0-85116573570,10.1016/j.procs.2020.08.004,CoMET: A conceptual coupling based metrics suite for software defect prediction,"Identifying defective software components is an essential activity during software development which contributes to continuously improving the software quality. Since relatively numerous defects are due to violated software dependencies, coupling metrics could increase the performance of software defect prediction. Among various measures expressing the coupling between software components, the conceptual coupling metrics capture similarities based on the semantic information contained in the source code. We are introducing a new conceptual coupling based metric suite, named COMET, for software defect prediction. Experiments conducted on publicly available data sets, using both unsupervised and supervised learning models, emphasize that COMET metrics suite is superior to the software metrics widely used in the defect prediction literature. © 2020 The Authors. Published by Elsevier B.V.",Algorithms | BigData | IoT | Machine Learning | Raspberry | Spark,"Proceedings - 2021 International Conference on Design Innovations for 3Cs Compute Communicate Control, ICDI3C 2021",2021-06-01,Conference Paper,"Sugathan, Divya;Revanth, R. M.;Kumar, V. Praveen;Desai, Sachin;Keshava, L.",Include,
10.1016/j.infsof.2022.107128,2-s2.0-85123420167,10.1007/978-3-030-52856-0_19,Training data selection using ensemble dataset approach for software defect prediction,"Cross-project defect prediction (CPDP) is using due to the limitation of within project defect prediction (WPDP) in Software Defect Prediction (SDP) research. CPDP aims to train one project data to predict another project using the machine learning technique. The source and target projects are different in the CPDP setting, because of various structured source-target projects, sometimes it may not be a perfect combination. This study represents a categorical data set ensemble technique, where multiple data sets have been aggregated for source data instead of using a single data set. The method has been evaluated on nine data sets, taken from the publicly accessible repository with two performance indicators. The results of this data set ensemble approach show the improvement of the prediction performance over 65% combinations compared with traditional CPDP models. The results also show that same categories (homogeneous) train-test data set pairs give high performance; otherwise, the prediction performances of different category data sets are mostly collapsed. Therefore, the proposed scheme is recommended as an alternative to predict defects that can improve the prediction of most of the cases compared with traditional cross-project SDP models. © ICST Institute for Computer Sciences, Social Informatics and Telecommunications Engineering 2020.",Long Short-Term Memory | Low Density Parity Checks | Memory leaks | Software defects | virtualization,"2021 4th International Conference on Electrical, Computer and Communication Technologies, ICECCT 2021",2021-01-01,Conference Paper,"Turikumwe, Jean Paul;Wilson, Cheruiyot;Kibe, Anne",Include,
10.1016/j.infsof.2022.107128,2-s2.0-85079675720,10.1007/978-981-15-0199-9_25,Heterogeneous Defect Prediction Using Ensemble Learning Technique,"One of the quite frequently used approaches that programmers adhere to during the testing phase is the software defect prediction of the life cycle of the software development, this testing becomes utmost important as it identifies potential error before the product is delivered to the clients or released in the market. Our primary concern is to forecast the errors by using an advanced heterogeneous defect prediction model based on ensemble learning technique which incorporates precisely eleven classifiers. Our approach focuses on the inculcation of supervised machine learning algorithms which paves the way in predicting the defect proneness of the software modules. This approach has been applied on historical metrics dataset of various projects of NASA, AEEEM and ReLink. The dataset has been taken from the PROMISE repository. The assessment of the models is done by using the area under the curve, recall, precision and F-measure. The results obtained are then compared to the methods that exist for predicting the faults. © Springer Nature Singapore Pte Ltd 2020.",Cross-project defect prediction (CPDP) | Ensemble learning | Heterogeneous defect prediction (HDP) | Software defect prediction (SDP) | Within-project defect prediction (WPDP),Advances in Intelligent Systems and Computing,2020-01-01,Conference Paper,"Ansari, Arsalan Ahmed;Iqbal, Amaan;Sahoo, Bibhudatta",Include,
10.1016/j.infsof.2022.107128,2-s2.0-85081362707,,Gradient tree boosting approach for software defect prediction,"Prediction of the actual defect in software has remained a challenging task for the software developers. Any deviation in counting the no. of defects or estimating the defects may lead to serious problems like the unexpected outcome. Majorly, defects like time, cost and effort have to be computed effectively at the initial phase of software development. Some of the early developed data mining approaches are developed for quality analysis and defect prediction. But for large scale software development, these techniques are not performing well due to the high nonlinearity nature of data. This paper proposes a novel gradient boosting based machine learning approach for the effective prediction of a software defect. The proposed method has been analyzed with various performance-related factors and found to be superior among nine competitive machine learning approaches. © 2019 SERSC.",Gradient boosting; Machine learning; Software defect prediction; Software quality,International Journal of Advanced Science and Technology,2019,,"Eswara Rao K., Appa Rao G., Anuradha S.",Include,
10.1016/j.infsof.2022.107128,2-s2.0-85077813526,10.1145/3368926.3369711,Unsupervised methods for Software Defect Prediction,"Software Defect Prediction (SDP) aims to assess software quality by using machine learning techniques. Recently, by proposing the connectivity-based unsupervised learning method, Zhang et al. have been proven that unsupervised classification has great potential to apply to this problem. Inspiring by this idea, in our work we try to replicate the results of Zhang et al.'s experiment and attempt to improve the performance by examining different techniques at each step of the approach using unsupervised learning methods to solve the SDP problem. Specifically, we try to follow the steps of the experiment described in their work strictly and examine three other clustering methods with four other ways for feature selection besides using all. To the best of our knowledge, these methods are first applied in SDP to evaluate their predictive power. For replicating the results, generally results in our experiments are not as good as the previous work. It may be due to we do not know which features are used in their experiment exactly. Fluid clustering and spectral clustering give better results than Newman clustering and CNM clustering in our experiments. Additionally, the experiments also show that using Kernel Principal Component Analysis (KPCA) or Non-Negative Matrix Factorization (NMF) for feature selection step gives better performance than using all features in the case of unlabeled data. Lastly, to make replicating our work easy, a lightweight framework is created and released on Github. © 2019 Association for Computing Machinery.",Community structure detection | Machine learning | Software Defect Prediction | Software engineering | Unsupervised learning,ACM International Conference Proceeding Series,2019-12-04,Conference Paper,"Ha, Duy An;Chen, Ting Hsuan;Yuan, Shyan Ming",Include,
10.1016/j.infsof.2022.107128,2-s2.0-85078954844,10.1109/ICICAS48597.2019.00160,Analysis of Attribute Selection Method Based on IDOE in Software Fault Prediction,"This paper presents a new attribute selection method based on Importance Descending Order Exclusion (IDOE) to predict software fault. By using public datasets CM1 and JM1 from PROMISE repository, six machine learning algorithms-Naïve Bayes, LibSVM, Logistic, Multilayer Perceptron, SMO and Random forests integrated in Weka are used for analysis. Firstly, the GeneticSearch and Ranker search method is chosen to select attributes. Secondly, these machine learning algorithms are used in order to predict precision, recall and F-measure of software modules. Then the IDOE method is used to update the attribute datasets. Finally, the different iteration experiment results are compared and analyzed. © 2019 IEEE.",feature selection | prediction | software defect | software maintainability | Systematic literature review,"2019 International Conference on Electrical and Computing Technologies and Applications, ICECTA 2019",2019-11-01,Conference Paper,"Alsolai, Hadeel;Roper, Marc",Include,
10.1016/j.infsof.2022.107128,2-s2.0-85089242743,10.1109/MACS48846.2019.9024799,Software Defect-Prone Classification using Machine Learning: A Virtual Classification Study between LibSVM & LibLinear,"The field of machine learning has been developing quickly, delivering an assortment of learning algorithms for various software applications. A definitive estimation of those algorithms is, all things considered, made a decision by their accomplishment in taking care of genuine issues. Machine Learning systems can be utilized to dissect data from alternate points of view and empower engineers to recover valuable data. Machine learning has been effectively applied to make forecasts in different datasets. Given the tremendous number of bug datasets accessible today, foreseeing the nearness of bugs also should be possible utilizing different machine learning procedures. The machine learning systems that can be utilized to identify bugs in software datasets by use of classification technique. Classification is a data mining and machine learning approach, helpful in software Defect-Prone model. It includes order of software modules into buggy, faulty or non-buggy, non-faulty that is signified by a lot of software intricacy measurements by using a classification model that is gotten from before improvement ventures data. we classifying effectiveness accuracy and efficiency software defect-prone model dependent on classification technique where we have utilized LibSVM and LibLinear classification. In our examination, we have seen that the during classification, LibSVM have increased the accuracy and efficiency special in train-set way. The TP-Rate and F-Measure positive accuracy is highly increased rather than other techniques. The area under curve is also enhanced using LibSVM in training datasets. But the correctly classified instances rate also increased in all classification. Bute with the use of % split, LibLinear an SVM are also good in few evaluation measures for their enhancement accuracy and efficiency. © 2019 IEEE.",Diversified Ensemble | Evolutionary Classifier of Ensemble | Reusability Software Prediction | Web-Service,"4th International Conference on Electrical, Electronics, Communication, Computer Technologies and Optimization Techniques, ICEECCOT 2019",2019-12-01,Conference Paper,"Parande, Prakash V.;Banga, M. K.",Include,
10.1016/j.infsof.2022.107128,2-s2.0-85080923042,10.1109/ICMLA.2019.00195,Software fault prediction based on fault probability and impact,"Nowadays, software tests prioritization is a crucial task. Indeed, testing exhaustively the whole software system can be very difficult, heavily time and resources consuming. Using machine learning algorithms to predict which parts of a software system are fault-prone can help testers to focus on high-risk parts of the code and improve resources allocation. This paper aims to investigate the potential of a risk-based model to predict fault-prone classes. The risk of classes is evaluated based on two factors: the probability that a class is fault-prone and its impact on the rest of the system. We used object-oriented metrics to capture the two risk factors. The risk of a class is modeled using the Euclidean distance. We built various variants of the risk-based model using a data-set from five versions of the ANT system. We used different machine learning algorithms (Naive Bayes, J48, Random Forest, Support Vector Machines, Multilayer Perceptron and Logistic Regression) to construct various models for fault and level of severity prediction. The objective was to distinguish between classes containing trivial and high severity faults. The considered model achieves good results for binary fault prediction. In addition, the overall multi-classification of severity levels is more than acceptable. © 2019 IEEE.",Fault Severity | Fault-Proneness | Machine Learning Algorithms | Object-Oriented Metrics | Prediction | Risk | Risk Based Model,"Proceedings - 18th IEEE International Conference on Machine Learning and Applications, ICMLA 2019",2019-12-01,Conference Paper,"Moudache, Salim;Badri, Mourad",Include,
10.1016/j.infsof.2022.107128,2-s2.0-85083106752,10.1109/ICMLA.2019.00176,A study on software metric selection for software fault prediction,"For most software systems, superfluous software metrics are often collected. Sometimes, metrics that are collected may be redundant or irrelevant to fault prediction results. Feature (software metric) selection helps separating relevant software metrics from irrelevant or redundant ones, thereby identifying the small set of software metrics that are best predictors of fault proneness for new components, modules, or releases. In this study, we compare three forms of feature selection techniques (filter-and wrapper-based subset evaluators along with two search techniques (Best First (BF) and Greedy Stepwise (GS)), and feature ranking on four datasets from a real world software project. Five learners are used to build fault prediction models with the selected software metrics. Each model is assessed using the Area Under the Receiver Operating Characteristic Curve (AUC). We find that wrapper-based subset evaluators performed best and feature ranking performed worst. In addition, the model built with the logistic regression (LR) learner performs best in terms of the AUC performance metric. This leads us to recommend the use of the wrapper-based subset evaluators to select software metric subsets and the LR learner for building software fault prediction models. © 2019 IEEE.",Context Based Clearing (NGA) | Enhanced feature selection | Finger Vein | Gabor Transformation,ICENCO 2019 - 2019 15th International Computer Engineering Conference: Utilizing Machine Intelligence for a Better World,2019-12-01,Conference Paper,"Alhadethy, Ahmed H.;Darwish, Saad",Include,
10.1016/j.infsof.2022.107128,2-s2.0-85078153846,10.1109/APSEC48747.2019.00045,Class Imbalance Data-Generation for Software Defect Prediction,"The imbalanced nature of class in software defect data, which including intra-class imbalance and inter-classes imbalance, increases the difficulty of learning an effective defect prediction model. Most of sampling and example generation approaches just focused on inter-class imbalanced defect data, and they are not effective to handle the issue of intra-class imbalance. This paper proposed a distribution based data generation approach for software defect prediction to deal with inter-class and intra-class imbalanced data simultaneously. First, the classified sub-regions are clustered according to the distribution in the sample feature space. Second, the data are generated by corresponding strategies according to different distribution in sub-regions, where the inter-class balance is achieved by increasing the number of defective samples, and the intra-class balance is achieved by generating different density of data in different sub-regions. Experiment results show that the proposed method can reduce the impact of data imbalance on defect prediction and improve the accuracy of software defect prediction model effectively by generating inter-class and intra-class balanced defects data. © 2019 IEEE.",data generation | imbalanced data | machine learning | software defect prediction,"Proceedings - Asia-Pacific Software Engineering Conference, APSEC",2019-12-01,Conference Paper,"Li, Zheng;Zhang, Xingyao;Guo, Junxia;Shang, Ying",Include,
10.1016/j.infsof.2022.107128,2-s2.0-85091536679,10.1109/ISKE47853.2019.9170328,A Hybrid Data Preprocessing Technique based on Maximum Likelihood Logistic Regression with Filtering for Enhancing Software Defect Prediction,"Software Defect Prediction (SDP) is critical to ensure product reliability and customer satisfaction. Many studies conducted to predict defective modules in the software development process applied historical software defect data mined from online depositories. However, data obtained from online depositories have problems associated with high dimensionality and noisy. High dimensionality comes when the data contains a huge number of independent attributes for developing models of classification. Noisy data refer to those located deep inside the region of different class other than their own. The adverse effect of these data problems for the prediction performance of most statistical learning methodologies is self-evident. To this end, we suggest a hybrid preprocessing approach in which iterative partitioning filtering is conducted prior to feature selection (FS) and the technique is validated using selected FS methods including Chisquare (CS), information gain (IG), gain ratio (GR), relief (RF) and symmetric uncertainty (SU) and maximum likelihood logistic regression (MLLR). It is important to note that the idea of MLLR for FS in the context of software defect prediction have not been fully investigated despite the potential usefulness. For the combined use of variable selection and noise filtering (NF), two cases are considered: (1) variable selection technique applied on original dataset and relevant variables selected from original data (2) variable selection approach applied on a cleaned data and variables selected from cleaned data. We apply this method on six software defect datasets in their clean and noisy form to select useful features for classification modeling of Software Defect Prediction (SDP). The Random Forest (RaF), K-Nearest Neighbors (KNN) and Multilayer Perceptron (MLP) classifiers are tested on the selected feature. The performance of the models captured using three indicators are compared. The results confirm that the MLLR can be useful in selecting the optimal feature subset for more accurate prediction of defective modules in the software development process. © 2019 IEEE.",Machine learning | Maximum-likelihood logistic regression | Noise filtering | Software defect prediction,"Proceedings of IEEE 14th International Conference on Intelligent Systems and Knowledge Engineering, ISKE 2019",2019-11-01,Conference Paper,"Bashir, Kamal;Bashir, Kamal;Yahaya, Mahama;Hussein, Ahmed Saad",Include,
10.1016/j.infsof.2022.107128,2-s2.0-84985902350,10.1109/AICCSA47632.2019.9035342,The impact of SMOTE and grid search on maintainability prediction models,"Software maintainability has gained more attention in recent years. It can be defined as the ease with which modifications can be performed. In this study, we are interested in the changes of a class due to bug fixing. We performed an experimental study using five Machine learning techniques; K-Nearest Neighbor (KNN), Support Vector Machine (SVM), Decision Trees (DT), Multilayer Perceptron (MLP), and Naïve Bayes (NB). The main focus in this study is to propose the use of Grid search method for tuning hyper-parameters and to balance datasets using SMOTE technique. The results show that there is no evidence concerning the best ML technique in all datasets. However, we found that balanced data and tuning parameters are suitable in order to obtain the best performance of ML techniques. © 2019 IEEE.",Empirical Validation | Machine Learning | Security Vulnerabilities | Security-Related Defects | Statistical Methods,"2016 1st International Conference on Innovation and Challenges in Cyber Security, ICICCS 2016",2016-08-11,Conference Paper,"Bansal, Ankita;Malhotra, Ruchika;Raje, Kimaya",Include,
10.1016/j.infsof.2022.107128,2-s2.0-85083579430,10.1109/NSS/MIC42101.2019.9059737,Software Defect Prediction on Unlabelled Dataset with Machine Learning Techniques,"In this work, we are going to explore how to conduct defect software prediction on unlabelled datasets by exploiting unsupervised machine learning techniques. In previous literature, various approaches have been proposed over time with the aim of labelling an unlabelled dataset (i.e. classifying dataset instances/modules in terms of their defectiveness), they can usually rely on other software datasets, software experts or metrics' thresholds. In this study, we intend to show the results obtained by exploiting CLAMI and CLAMI+, two approaches that overcome the various limitation of the previous ones adopted by researches, since they are independent on metrics' threshold, do not need experts software knowledge and can be easily automated.Our prediction model takes as input a set of unlabelled datasets and machine learning techniques. Its output is composed of the values of several performance indicators on training datasets and predictions on test datasets. The latter can be employed to deduce information on the status of software code and, consequently, concentrate the software developers' effort only where necessary. © 2019 IEEE.",Sentiment Analysis | Software Quality | Text Analysis,"2019 IEEE Nuclear Science Symposium and Medical Imaging Conference, NSS/MIC 2019",2019-10-01,Conference Paper,"Ronchieri, Elisabetta;Canaparo, Marco;Belgiovine, Mauro;Salomoni, Davide",Include,
10.1016/j.infsof.2022.107128,2-s2.0-84879874384,10.1109/KSE.2019.8919429,Experimental study on software fault prediction using machine learning model,"Faults are the leading cause of time consuming and cost wasting during software life cycle. Predicting faults in early stage improves the quality and reliability of the system and also reduces cost for software development. Many researches proved that software metrics are effective elements for software fault prediction. In addition, many machine learning techniques have been developed for software fault prediction. It is important to determine which set of metrics are effective for predicting fault by using machine learning techniques. In this paper, we conduct an experimental study to evaluate the performance of seven popular techniques including Logistic Regression, K-nearest Neighbors, Decision Tree, Random Forest, Naïve Bayes, Support Vector Machine and Multilayer Perceptron using software metrics from Promise repository dataset usage. Our experiment is performed on both method-level and class-level datasets. The experimental results show that Support Vector Machine archives a higher performance in class-level datasets and Multilayer Perception produces a better accuracy in method-level datasets among seven techniques above. © 2019 IEEE.",machine learning | scheme evaluation | Software defect prediction | software defectproneness prediction,"2013 International Conference on Information Communication and Embedded Systems, ICICES 2013",2013-07-12,Conference Paper,"Punitha, K.;Chitra, S.",Include,
10.1016/j.infsof.2022.107128,2-s2.0-85071910258,10.1145/3338906.3341466,Machine-learning supported vulnerability detection in source code,"The awareness of writing secure code rises with the increasing number of attacks and their resultant damage. But often, software developers are no security experts and vulnerabilities arise unconsciously during the development process. They use static analysis tools for bug detection, which often come with a high false positive rate. The developers, therefore, need a lot of resources to mind about all alarms, if they want to consistently take care of the security of their software project. We want to investigate, if machine learning techniques could point the user to the position of a security weak point in the source code with a higher accuracy than ordinary methods with static analysis. For this purpose, we focus on current machine learning on code approaches for our initial studies to evolve an efficient way for finding security-related software bugs. We will create a configuration interface to discover certain vulnerabilities, categorized in CWEs. We want to create a benchmark tool to compare existing source code representations and machine learning architectures for vulnerability detection and develop a customizable feature model. At the end of this PhD project, we want to have an easy-to-use vulnerability detection tool based on machine learning on code. © 2019 ACM.",Machine learning on code | Software security | Source code analysis | Vulnerabilities | Vulnerability detection,ESEC/FSE 2019 - Proceedings of the 2019 27th ACM Joint Meeting European Software Engineering Conference and Symposium on the Foundations of Software Engineering,2019-08-12,Conference Paper,"Sonnekalb, Tim",Include,
10.1016/j.infsof.2022.107128,2-s2.0-85073224084,10.1145/3348445.3348453,Predicting and classifying software faults: A data mining approach,"In the field of software engineering, the detection of fault in the software has become a major topic to explore. With the help of data mining and machine learning approaches, this paper aims to denote whether a software is fault prone or not. In order to accomplish that this paper gives importance to compare between different machine learning approaches and by observing their performances we can conclude which models perform better to detect fault in the selected software modules. The dataset we have chosen to work on has imbalanced data. This paper research also worked with the imbalanced dataset and what results the imbalanced dataset gave when examined. The accuracy comparison, the performance of the different metrics can broadly help in software defect detection mechanism. © 2019 Association for Computing Machinery.",Adaboost | Association rules | Data mining | Prediction | Software faults | SVM,ACM International Conference Proceeding Series,2019-07-27,Conference Paper,"Cynthia, Shamse Tasnim;Ripon, Shamim H.",Include,
10.1016/j.infsof.2022.107128,2-s2.0-85071535143,10.1145/3342999.3343010,Study on the influence of the number of features on the performance of software defect prediction model,"The software defect prediction model based on machine learning technology is the key to improve the reliability of software. The influence of the number of features on the performance of different software defect prediction models was proposed in this paper. First, a new data sets was built, which is increasing by the number of features based on the NASA public data sets. Then, the eight predictive models are experimented based on these data sets. Next, the influence of the number of features on the performance of different prediction models was analyzed based on the experimental results. Next, the AUC values obtained from the experiment were used to evaluate the performance of different prediction models, and the coefficient of variation C·V values was used to evaluate the performance stability of different prediction models while the number of features changed. In the end, the experiments show that the performance of the predictive model C4.5 is highly susceptible to changes in the number of features, while the performance of the predictive model SMO is relatively stable. © 2019 Association for Computing Machinery.",Feature selection | Machine learning | Number of features | Software defect prediction,ACM International Conference Proceeding Series,2019-07-05,Conference Paper,"Cui, Mengtian;Sun, Yue;Lu, Yang;Jiang, Yue",Include,
10.1016/j.infsof.2022.107128,2-s2.0-85074961762,10.35940/ijitee.i8979.078919,Machine learning algorithms in software defect prediction analysis,"Programming deformity forecast assumes a vital job in keeping up great programming and decreasing the expense of programming improvement. It encourages venture directors to assign time and assets to desert inclined modules through early imperfection identification. Programming imperfection expectation is a paired characterization issue which arranges modules of programming into both of the 2 classifications: Defect– inclined and not-deformity inclined modules. Misclassifying imperfection inclined modules as not-deformity inclined modules prompts a higher misclassification cost than misclassifying not-imperfection inclined modules as deformity inclined ones. The machine learning calculation utilized in this paper is a blend of Cost-Sensitive Variance Score (CSVS), Cost-Sensitive Laplace Score (CSLS) and Cost-Sensitive Constraint Score (CSCS). The proposed Algorithm is assessed and indicates better execution and low misclassification cost when contrasted and the 3 algorithms executed independently. © BEIESP.",Cost-Sensitive learning | Feature selection | Software defect prediction,International Journal of Innovative Technology and Exploring Engineering,2019-07-01,Article,"Yalla, Prasanth;Meghana, Pasam;Sravanthi, Regula Chaitanya;Mandhala, Venkata Naresh",Include,
10.1016/j.infsof.2022.107128,2-s2.0-85101263959,10.1109/MSR.2019.00018,Empirical study in using version histories for change risk classification,"Many techniques have been proposed for mining software repositories, predicting code quality and evaluating code changes. Prior work has established links between code ownership and churn metrics, and software quality at file and directory level based on changes that fix bugs. Other metrics have been used to evaluate individual code changes based on preceding changes that induce fixes. This paper combines the two approaches in an empirical study of assessing risk of code changes using established code ownership and churn metrics with fix inducing changes on a large proprietary code repository. We establish a machine learning model for change risk classification which achieves average precision of 0.76 using metrics from prior works and 0.90 using a wider array of metrics. Our results suggest that code ownership metrics can be applied in change risk classification models based on fix inducing changes. © 2019 IEEE.",Deep Convolutional Neural Networks | Medical Imaging | Quality Enhancement,"2020 IEEE 15th International Conference on Industrial and Information Systems, ICIIS 2020 - Proceedings",2020-11-26,Conference Paper,"Karthik, K.;Sowmya Kamath, S.;Kamath, Surendra U.",Include,
10.1016/j.infsof.2022.107128,2-s2.0-85068334437,10.1109/KBEI.2019.8734915,Improving Performance in Software Defect Prediction Using Variational Autoencoder,"Software defect prediction (SDP) is a beneficial task to save limited resources in the software testing stage for improving software quality. However, the imbalanced distribution in defect datasets could be a challenge for often machine learning algorithms, an effect on the performance of the algorithms. To overcome this issue, oversampling techniques from the minority class has been adopted. In this work, we suggest a new oversampling method, which trained a variational autoencoder (VAE) to generate synthesized samples aimed for output mimicked minority samples that were then combined with training dataset into an augmented training dataset. In the experiments, we explored ten SDP datasets from the PROMISE freely accessible repository. We measured the performance of the proposed method by comparing it with state-of-the-art oversampling techniques including Random Over-Sampling, SMOTE, Borderline-SMOTE, and ADASYN. Based on the investigation results, the proposed method provides better mean performance of SDP models between all examined techniques. © 2019 IEEE.",Class Imbalance | Over-sampling | Software Defect Prediction | Variational Autoencoder,"2019 IEEE 5th Conference on Knowledge Based Engineering and Innovation, KBEI 2019",2019-02-01,Conference Paper,"Eivazpour, Z.;Keyvanpour, Mohammad Reza",Include,
10.1016/j.infsof.2022.107128,2-s2.0-85097651183,10.1007/978-3-030-34885-4_27,Contributing Features-Based Schemes for Software Defect Prediction,"Automated defect prediction of large and complex software systems is a challenging task. However, by utilising correlated quality metrics, a defect prediction model can be devised to automatically predict the defects in a software system. The robustness and accuracy of a prediction model is highly dependent on the selection of contributing and non-contributing features. Hence, in this regard, the contribution of this paper is twofold, first it separates those features which are contributing towards the development of a defect in a software component from those which are non-contributing features. Secondly, a logistic regression and Ensemble Bagged Trees-based prediction model are applied on the contributing features for accurately predicting a defect in a software component. The proposed models are compared with the most recent scheme in the literature in terms of accuracy and area under the curve (AUC). It is evident from the results and analysis that the performance of the proposed prediction models outperforms the schemes in the literature. © 2019, Springer Nature Switzerland AG.",Assessment | formatting | Machine Learning Technique | Risk | Software Project Management,"2020 8th International Conference on Information Technology and Multimedia, ICIMU 2020",2020-08-24,Conference Paper,"Mahdi, Mohamed Najah;Mohamed, Mohamed Zabil;Yusof, Azlan;Cheng, Lim Kok;Mohd Azmi, Muhammad Sufyian;Ahmad, Abdul Rahim",Include,
